<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2025-02-04-08:35:53</TimeStamp>
<UserName>Operator </UserName>
<PressTyp>MPX-50</PressTyp>
<Generator>MAG-Cabinet Serie v01</Generator>
<GenFreq>20</GenFreq>
<MaxForce>5200</MaxForce>
<MaxPower>7200</MaxPower>
<RunupPressure>1.00</RunupPressure>
<RunupDist>2.00</RunupDist>
<RunPress>1.00</RunPress>
<RunBackPress1>1.00</RunBackPress1>
<RunBackPress2>1.50</RunBackPress2>
<RunBackDist>2.00</RunBackDist>
<TrigValue>600.00</TrigValue>
<TrigModeUnit>N</TrigModeUnit>
<HoldPress>0.10</HoldPress>
<HoldTime>500</HoldTime>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>MPX-TC SN019096</PressNr>
<MaxLoss>1080</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.20</PressRiseTime>
<RunPressure>1.30</RunPressure>
<Amplitude>70</Amplitude>
<WeldMode>1800.00</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>5634</WeldNr>
<RecipeName>Q_SCON25 - 35AL Recommended Set</RecipeName>
<WeldTime>1.16</WeldTime>
<DistDiff>1.87</DistDiff>
<DistAbs>44.45</DistAbs>
<Energy>1803.0</Energy>
<MaxPower>1747</MaxPower>
<CycleTime>4.33</CycleTime>
<TrigForce>641</TrigForce>
<TrigDist>42.58</TrigDist>
<RunSpeed>90</RunSpeed>
<MaxForce>1142</MaxForce>
<LossPower>20</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
0;0;632;0.00
2;0;636;0.01
4;0;640;0.01
6;0;644;0.02
8;0;648;0.02
10;0;652;0.03
12;0;656;0.03
14;0;660;0.04
16;0;664;0.04
18;0;668;0.05
20;0;671;0.06
22;0;674;0.06
24;7;676;0.09
26;45;678;0.14
28;112;680;0.22
30;210;682;0.32
32;375;684;0.42
34;555;687;0.51
36;682;690;0.57
38;765;694;0.60
40;840;699;0.62
42;855;703;0.63
44;877;707;0.64
46;915;711;0.65
48;937;715;0.67
50;960;719;0.68
52;975;722;0.70
54;982;725;0.71
56;990;728;0.72
58;997;730;0.73
60;1012;733;0.74
62;1020;735;0.75
64;1027;738;0.77
66;1042;741;0.78
68;1057;744;0.79
70;1072;748;0.80
72;1080;752;0.81
74;1095;756;0.82
76;1110;760;0.83
78;1125;764;0.84
80;1140;768;0.84
82;1155;772;0.85
84;1170;776;0.86
86;1177;780;0.87
88;1222;784;0.88
90;1215;788;0.89
92;1215;792;0.89
94;1230;796;0.90
96;1230;800;0.91
98;1237;805;0.92
100;1237;809;0.92
102;1230;813;0.93
104;1230;817;0.93
106;1245;821;0.94
108;1252;825;0.95
110;1252;829;0.95
112;1252;832;0.96
114;1260;836;0.97
116;1260;839;0.97
118;1282;843;0.98
120;1275;847;0.99
122;1267;850;0.99
124;1275;854;1.00
126;1275;857;1.00
128;1275;861;1.01
130;1282;864;1.01
132;1290;868;1.02
134;1297;871;1.02
136;1290;875;1.03
138;1312;879;1.03
140;1305;882;1.04
142;1305;886;1.04
144;1297;889;1.04
146;1297;892;1.05
148;1305;895;1.05
150;1297;899;1.06
152;1297;902;1.06
154;1305;906;1.06
156;1312;909;1.07
158;1320;912;1.07
160;1327;916;1.08
162;1342;919;1.08
164;1335;922;1.08
166;1335;926;1.09
168;1342;929;1.09
170;1342;932;1.09
172;1335;935;1.10
174;1342;939;1.10
176;1350;942;1.10
178;1365;945;1.11
180;1365;948;1.11
182;1387;951;1.12
184;1387;954;1.12
186;1380;957;1.12
188;1387;961;1.13
190;1395;964;1.13
192;1402;967;1.13
194;1387;970;1.14
196;1395;974;1.14
198;1402;977;1.14
200;1410;980;1.15
202;1410;983;1.15
204;1410;986;1.16
206;1410;989;1.16
208;1410;992;1.16
210;1410;995;1.17
212;1410;998;1.17
214;1417;1000;1.17
216;1417;1003;1.18
218;1425;1006;1.18
220;1425;1009;1.18
222;1432;1012;1.19
224;1432;1015;1.19
226;1440;1018;1.19
228;1440;1021;1.20
230;1447;1024;1.20
232;1455;1026;1.20
234;1447;1029;1.20
236;1447;1031;1.21
238;1462;1034;1.21
240;1462;1037;1.21
242;1470;1039;1.22
244;1470;1042;1.22
246;1462;1045;1.22
248;1477;1047;1.23
250;1485;1050;1.23
252;1485;1052;1.23
254;1485;1054;1.23
256;1492;1057;1.24
258;1492;1060;1.24
260;1500;1062;1.24
262;1500;1065;1.25
264;1507;1067;1.25
266;1515;1069;1.25
268;1522;1072;1.26
270;1530;1074;1.26
272;1530;1077;1.26
274;1537;1079;1.26
276;1537;1081;1.27
278;1545;1083;1.27
280;1545;1085;1.27
282;1537;1087;1.28
284;1537;1089;1.28
286;1552;1091;1.28
288;1537;1093;1.28
290;1552;1095;1.29
292;1552;1097;1.29
294;1560;1099;1.29
296;1567;1101;1.30
298;1560;1102;1.30
300;1567;1104;1.30
302;1575;1105;1.30
306;1582;1108;1.31
310;1612;1111;1.32
314;1612;1114;1.32
318;1620;1117;1.33
322;1627;1119;1.33
326;1627;1122;1.34
330;1627;1123;1.34
334;1627;1125;1.35
338;1635;1127;1.35
342;1635;1129;1.36
346;1642;1131;1.36
350;1657;1133;1.37
354;1657;1134;1.37
358;1665;1135;1.38
362;1672;1136;1.38
366;1665;1137;1.39
370;1680;1137;1.39
374;1672;1138;1.40
378;1680;1139;1.40
382;1687;1139;1.41
386;1695;1140;1.41
390;1702;1140;1.41
394;1695;1140;1.42
398;1702;1141;1.42
402;1702;1141;1.43
406;1710;1141;1.43
410;1710;1141;1.44
414;1717;1141;1.44
418;1717;1141;1.44
422;1717;1141;1.45
426;1710;1141;1.45
430;1710;1140;1.45
434;1717;1140;1.46
438;1725;1140;1.46
442;1717;1139;1.47
446;1710;1138;1.47
450;1717;1138;1.47
454;1717;1138;1.48
458;1725;1137;1.48
462;1725;1136;1.48
466;1725;1136;1.49
470;1717;1136;1.49
474;1725;1135;1.49
478;1725;1134;1.50
482;1725;1134;1.50
486;1732;1133;1.50
490;1740;1133;1.51
494;1732;1132;1.51
498;1732;1132;1.51
502;1732;1131;1.52
506;1732;1130;1.52
510;1740;1130;1.52
514;1732;1130;1.53
518;1732;1129;1.53
522;1740;1128;1.53
526;1740;1128;1.54
530;1732;1127;1.54
534;1732;1127;1.54
538;1740;1126;1.55
542;1732;1125;1.55
546;1732;1125;1.55
550;1747;1125;1.56
554;1732;1124;1.56
558;1732;1124;1.56
562;1747;1123;1.56
566;1740;1123;1.57
570;1732;1122;1.57
574;1732;1122;1.57
578;1732;1121;1.58
582;1732;1121;1.58
586;1747;1120;1.58
590;1740;1120;1.58
594;1725;1120;1.59
598;1732;1120;1.59
602;1732;1119;1.59
606;1732;1119;1.60
610;1732;1119;1.60
614;1732;1118;1.60
618;1732;1118;1.60
622;1732;1118;1.61
626;1725;1117;1.61
630;1732;1117;1.61
634;1732;1116;1.61
638;1732;1116;1.62
642;1732;1115;1.62
646;1732;1115;1.62
650;1732;1115;1.63
654;1732;1114;1.63
658;1732;1114;1.63
662;1732;1114;1.63
666;1725;1113;1.64
670;1717;1113;1.64
