<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-12-05-14:27:27</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2417</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1848</WeldTime>
<DistDiff>3.74</DistDiff>
<DistAbs>78.38</DistAbs>
<Energy>3270.11</Energy>
<MaxPower>2064.81</MaxPower>
<CycleTime>6180</CycleTime>
<TrigForce>508.56</TrigForce>
<TrigDist>74.64</TrigDist>
<RunSpeed>68.6661</RunSpeed>
<MaxForce>605.243</MaxForce>
<LossPower>248.497</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;506.607;0
3;0;506.607;0
4;0;506.607;0.0100021
5;0;508.56;0.0100021
6;0;510.514;0.0100021
7;0;508.56;0.0100021
8;0;496.597;0.0100021
9;0;477.065;0.0100021
10;0.839264;470.962;0.0200043
11;17.9296;455.336;0.0400009
12;25.5592;439.467;0.0500031
13;40.2081;447.279;0.0599976
14;60.0452;439.467;0.0800018
15;87.2066;427.503;0.090004
16;114.368;431.654;0.110001
17;143.971;425.55;0.120003
18;168.691;423.597;0.129997
19;188.528;419.691;0.150002
20;210.501;425.55;0.160004
21;230.338;423.597;0.18
22;252.617;437.513;0.190002
23;282.22;413.831;0.199997
24;309.381;423.597;0.220001
25;329.218;433.607;0.230003
26;346.309;415.784;0.239998
27;363.704;427.503;0.25
28;368.587;429.456;0.260002
29;381.1;433.607;0.270004
30;390.866;429.456;0.279999
31;395.749;431.654;0.290001
32;403.073;421.644;0.300003
33;403.073;449.232;0.309998
34;400.632;437.513;0.32
35;395.749;427.503;0.330002
36;403.073;445.326;0.340004
37;405.82;435.56;0.349998
38;410.703;435.56;0.360001
39;410.703;429.456;0.370003
40;415.586;443.373;0.379997
41;413.144;439.467;0.389999
42;418.027;457.289;0.400002
43;430.235;429.456;0.410004
44;440.306;443.373;0.419998
45;445.189;453.383;0.43
46;447.63;433.607;0.440002
47;440.306;445.326;0.449997
48;435.423;445.326;0.459999
49;430.235;453.383;0.470001
50;427.793;445.326;0.480003
51;427.793;449.232;0.480003
52;430.235;437.513;0.489998
53;427.793;465.102;0.5
54;422.91;451.186;0.510002
