<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-12-06-09:25:45</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2447</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>2130</WeldTime>
<DistDiff>4.17</DistDiff>
<DistAbs>78.36</DistAbs>
<Energy>3270.79</Energy>
<MaxPower>1937.01</MaxPower>
<CycleTime>6420</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>74.19</TrigDist>
<RunSpeed>68.2521</RunSpeed>
<MaxForce>601.337</MaxForce>
<LossPower>257.881</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;502.701;0
3;0;500.748;0
4;0;502.701;0.00999451
5;0;504.654;0.00999451
6;0;500.748;0.00999451
7;0;502.701;0.00999451
8;0;496.597;0.00999451
9;0;477.065;0.00999451
10;0;475.112;0.0199966
11;3.6622;461.196;0.0299988
12;1.22073;451.186;0.0499954
13;10.9867;451.186;0.0599976
14;30.8237;445.326;0.0699997
15;55.5437;443.373;0.0799942
16;77.8222;433.607;0.0999985
17;92.4711;435.56;0.110001
18;112.308;433.607;0.119995
19;127.262;445.326;0.129997
20;151.982;423.597;0.139999
21;169.073;435.56;0.149994
22;188.91;441.42;0.159996
23;206.305;427.503;0.169998
24;220.954;435.56;0.18
25;233.467;435.56;0.189995
26;243.233;443.373;0.199997
27;255.44;435.56;0.209999
28;260.628;441.42;0.209999
29;272.835;429.456;0.220001
30;280.16;455.336;0.229996
31;277.718;445.326;0.239998
32;275.277;435.56;0.239998
33;280.16;455.336;0.25
34;282.601;447.279;0.259995
35;285.043;445.326;0.259995
36;287.79;439.467;0.269997
37;290.231;449.232;0.279999
38;287.79;447.279;0.290001
39;290.231;457.289;0.290001
40;299.997;435.56;0.299995
41;307.321;447.279;0.309998
42;307.321;459.243;0.309998
43;309.763;445.326;0.32
44;307.321;451.186;0.329994
45;299.997;453.383;0.329994
46;297.555;461.196;0.339996
47;295.114;451.186;0.339996
48;295.114;451.186;0.349998
49;297.555;443.373;0.360001
50;292.672;469.008;0.360001
51;287.79;457.289;0.369995
52;280.16;447.279;0.369995
53;282.601;467.055;0.379997
