<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-09-29-10:10:40</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1751</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1567</WeldTime>
<DistDiff>2.41</DistDiff>
<DistAbs>78.42</DistAbs>
<Energy>3271.61</Energy>
<MaxPower>2301.65</MaxPower>
<CycleTime>5710</CycleTime>
<TrigForce>500.748</TrigForce>
<TrigDist>76.01</TrigDist>
<RunSpeed>70.707</RunSpeed>
<MaxForce>609.149</MaxForce>
<LossPower>219.18</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;500.748;0
3;0;500.748;0
4;0;502.701;0
5;0;502.701;0
6;0;500.748;0
7;0;502.701;0
8;0;482.925;0
9;0;425.55;0.0199966
10;44.805;415.784;0.0400009
11;91.8035;382.092;0.0699997
12;128.731;364.513;0.110001
13;185.495;344.737;0.150002
14;264.538;323.008;0.189995
15;341.14;332.774;0.239998
16;405.229;314.951;0.290001
17;454.669;293.222;0.349998
18;513.874;309.091;0.400002
19;580.71;301.279;0.449997
20;647.24;303.232;0.489998
21;706.446;295.419;0.540001
22;760.769;323.008;0.579994
23;815.092;321.055;0.610001
24;874.603;344.737;0.650002
25;958.529;319.102;0.669998
26;1032.38;340.831;0.699997
27;1094.34;368.419;0.720001
28;1160.87;352.55;0.739998
29;1207.87;376.232;0.75
30;1235.03;380.139;0.759995
31;1269.51;407.971;0.769997
32;1321.39;386.242;0.769997
33;1363.51;407.971;0.779999
34;1395.55;392.102;0.779999
35;1420.27;441.42;0.779999
36;1422.72;419.691;0.790001
37;1420.27;407.971;0.790001
38;1449.88;441.42;0.799995
39;1499.32;425.55;0.799995
40;1536.24;431.654;0.809998
41;1560.96;415.784;0.809998
42;1585.68;447.279;0.82
43;1593.01;435.56;0.82
44;1617.73;459.243;0.82
45;1676.93;409.925;0.829994
46;1713.86;435.56;0.839996
47;1746.21;451.186;0.839996
48;1770.93;421.644;0.849998
49;1773.37;441.42;0.849998
50;1768.19;437.513;0.860001
51;1785.58;457.289;0.860001
52;1830.14;431.654;0.869995
53;1859.74;445.326;0.879997
54;1879.27;427.503;0.879997
55;1882.02;480.972;0.889999
56;1867.07;457.289;0.889999
57;1854.86;445.326;0.900002
58;1899.11;480.972;0.909996
59;1948.55;461.196;0.909996
60;1973.27;465.102;0.919998
61;1993.11;451.186;0.93
62;1995.55;486.831;0.93
63;1978.15;470.962;0.939995
64;1993.11;498.795;0.939995
65;2052.31;445.326;0.949997
66;2091.68;477.065;0.949997
67;2116.4;490.738;0.959999
68;2121.28;461.196;0.959999
69;2104.19;480.972;0.970001
70;2077.03;479.019;0.970001
71;2081.92;496.597;0.970001
72;2116.4;469.008;0.979996
73;2136.24;482.925;0.979996
74;2143.56;469.008;0.989998
75;2128.91;518.326;0.989998
76;2091.68;492.691;1
77;2066.96;479.019;1
78;2101.75;516.373;1.00999
79;2141.12;494.644;1.00999
80;2158.52;492.691;1.02
81;2165.84;484.878;1.02
82;2153.63;514.42;1.02
83;2123.73;498.795;1.03
84;2123.73;524.43;1.03
85;2178.05;470.962;1.04
86;2210.4;498.795;1.04
87;2227.49;514.42;1.04
88;2229.93;482.925;1.05
