<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-09-27-12:36:56</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1660</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1564</WeldTime>
<DistDiff>2.37</DistDiff>
<DistAbs>78.5</DistAbs>
<Energy>3270.27</Energy>
<MaxPower>2278.66</MaxPower>
<CycleTime>5710</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>76.13</TrigDist>
<RunSpeed>69.9082</RunSpeed>
<MaxForce>599.384</MaxForce>
<LossPower>212.561</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;504.654;0
3;0;500.748;0.0100021
4;0;504.654;0.0100021
5;0;504.654;0.0100021
6;0;506.607;0.0100021
7;0;504.654;0.0100021
8;0;472.915;0.0100021
9;0;425.55;0.0200043
10;68.8192;405.774;0.0500031
11;113.071;376.232;0.0800018
12;152.745;368.419;0.120003
13;219.275;356.456;0.160004
14;303.201;328.867;0.209999
15;384.686;323.008;0.25
16;451.521;326.914;0.300003
17;510.727;293.222;0.360001
18;567.492;303.232;0.400002
19;619.373;301.279;0.450005
20;678.579;317.148;0.490005
21;742.973;303.232;0.540001
22;802.179;317.148;0.57
23;863.826;307.138;0.600006
24;923.032;356.456;0.630005
25;974.914;346.69;0.660004
26;1019.47;342.784;0.68
27;1083.56;382.092;0.690002
28;1147.65;376.232;0.709999
29;1199.53;388.195;0.720001
30;1248.97;386.242;0.720001
31;1281.01;411.878;0.730003
32;1300.85;409.925;0.730003
33;1330.45;431.654;0.740005
34;1384.78;396.008;0.740005
35;1426.89;417.737;0.740005
36;1456.5;433.607;0.75
37;1490.98;403.821;0.75
38;1498.31;423.597;0.760002
39;1503.19;427.503;0.760002
40;1527.91;435.56;0.770004
41;1567.58;417.737;0.780006
42;1602.07;425.55;0.780006
43;1626.79;413.831;0.790001
44;1639;443.373;0.790001
45;1631.67;435.56;0.800003
46;1626.79;415.784;0.800003
47;1673.79;447.279;0.810005
48;1715.6;437.513;0.82
49;1745.2;441.42;0.82
50;1769.92;427.503;0.830002
51;1782.43;461.196;0.840004
52;1777.55;447.279;0.840004
53;1794.64;472.915;0.850006
54;1853.85;435.56;0.860001
55;1893.52;445.326;0.860001
56;1923.12;469.008;0.870003
57;1940.21;441.42;0.880005
58;1932.89;455.336;0.880005
59;1918.24;451.186;0.889999
60;1930.45;475.112;0.900002
61;1970.12;441.42;0.900002
62;1992.1;461.196;0.910004
63;2007.05;439.467;0.910004
64;2002.17;488.784;0.920006
65;1975.01;475.112;0.93
66;1960.05;455.336;0.93
67;2002.17;490.738;0.940002
68;2039.09;477.065;0.940002
69;2058.93;479.019;0.950005
70;2073.58;467.055;0.950005
71;2068.7;498.795;0.959999
72;2051.61;482.925;0.959999
73;2054.05;510.514;0.959999
74;2108.37;463.149;0.970001
75;2142.86;480.972;0.970001
76;2165.14;502.701;0.980003
77;2167.58;470.962;0.980003
