<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-01-24-15:02:13</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2974</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1658</WeldTime>
<DistDiff>2.36</DistDiff>
<DistAbs>78.08</DistAbs>
<Energy>3270.66</Energy>
<MaxPower>2157.32</MaxPower>
<CycleTime>6060</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>75.72</TrigDist>
<RunSpeed>67.6071</RunSpeed>
<MaxForce>617.206</MaxForce>
<LossPower>324.145</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;504.654;0
3;0;506.607;0
4;0;506.607;0
5;0;504.654;0
6;0;504.654;0
7;0;506.607;0
8;0;480.972;0
9;0;427.503;0.0100021
10;0;409.925;0.0400009
11;0;378.185;0.0699997
12;21.3248;366.466;0.0999985
13;78.0892;338.633;0.139999
14;159.574;326.914;0.18
15;233.734;299.326;0.220001
16;300.264;309.091;0.260002
17;354.587;295.419;0.309998
18;406.468;269.539;0.360001
19;463.233;299.326;0.409996
20;534.951;297.372;0.449997
21;604.228;305.185;0.489998
22;668.317;299.326;0.519997
23;732.406;319.102;0.549995
24;794.359;326.914;0.580002
25;851.123;348.643;0.610001
26;922.536;340.831;0.619995
27;994.255;348.643;0.639999
28;1051.02;390.149;0.650002
29;1102.9;372.326;0.659996
30;1139.83;380.139;0.669998
31;1157.22;396.008;0.669998
32;1171.87;407.971;0.68
33;1209.11;401.868;0.68
34;1246.03;409.925;0.690002
35;1275.64;396.008;0.690002
36;1297.91;421.644;0.699997
37;1307.68;421.644;0.699997
38;1307.68;394.055;0.709999
39;1332.4;429.456;0.709999
40;1381.84;431.654;0.720001
41;1418.77;427.503;0.729996
42;1448.68;415.784;0.729996
43;1473.09;433.607;0.739998
44;1480.72;425.55;0.75
45;1488.04;447.279;0.75
46;1530.16;419.691;0.760002
47;1581.74;423.597;0.769997
48;1614.09;461.196;0.769997
49;1648.57;417.737;0.779999
50;1658.34;421.644;0.790001
51;1651.01;427.503;0.799995
52;1651.01;443.373;0.799995
53;1687.94;425.55;0.809998
54;1719.99;433.607;0.82
55;1747.15;415.784;0.830002
56;1764.54;457.289;0.830002
57;1754.78;449.232;0.839996
58;1737.38;417.737;0.849998
59;1752.33;469.008;0.860001
60;1801.47;461.196;0.860001
61;1838.7;463.149;0.869995
62;1860.98;449.232;0.869995
63;1873.19;453.383;0.879997
64;1863.42;465.102;0.879997
65;1850.91;482.925;0.889999
66;1885.7;470.962;0.900002
67;1934.84;451.186;0.900002
68;1964.44;490.738;0.909996
69;1984.28;475.112;0.909996
70;1979.39;451.186;0.909996
71;1954.67;472.915;0.919998
72;1934.84;486.831;0.919998
73;1962;482.925;0.93
74;1989.16;475.112;0.93
75;2001.67;457.289;0.940002
76;2006.55;482.925;0.940002
77;1984.28;494.644;0.940002
78;1947.35;459.243;0.949997
79;1952.23;486.831;0.949997
