<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2025-01-20-10:02:36</TimeStamp>
<UserName>Operator </UserName>
<PressTyp>MPX-50</PressTyp>
<Generator>MAG-Cabinet Serie v01</Generator>
<GenFreq>20</GenFreq>
<MaxForce>5200</MaxForce>
<MaxPower>7200</MaxPower>
<RunupPressure>1.00</RunupPressure>
<RunupDist>2.00</RunupDist>
<RunPress>1.00</RunPress>
<RunBackPress1>1.00</RunBackPress1>
<RunBackPress2>1.50</RunBackPress2>
<RunBackDist>2.00</RunBackDist>
<TrigValue>600.00</TrigValue>
<TrigModeUnit>N</TrigModeUnit>
<HoldPress>0.10</HoldPress>
<HoldTime>500</HoldTime>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>MPX-TC SN019096</PressNr>
<MaxLoss>1080</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.20</PressRiseTime>
<RunPressure>1.30</RunPressure>
<Amplitude>70</Amplitude>
<WeldMode>1800.00</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>4967</WeldNr>
<RecipeName>Q_SCON25 - 35AL Recommended Set</RecipeName>
<WeldTime>1.16</WeldTime>
<DistDiff>1.79</DistDiff>
<DistAbs>44.44</DistAbs>
<Energy>1803.3</Energy>
<MaxPower>1747</MaxPower>
<CycleTime>4.27</CycleTime>
<TrigForce>649</TrigForce>
<TrigDist>42.65</TrigDist>
<RunSpeed>92</RunSpeed>
<MaxForce>1160</MaxForce>
<LossPower>45</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
0;0;638;0.00
2;0;643;0.00
4;0;648;0.01
6;0;653;0.01
8;0;658;0.01
10;0;663;0.01
12;0;668;0.02
14;0;673;0.02
16;0;678;0.02
18;0;683;0.02
20;0;688;0.03
22;0;691;0.03
24;7;693;0.06
26;37;695;0.11
28;82;698;0.20
30;165;701;0.30
32;300;704;0.39
34;502;708;0.47
36;697;712;0.53
38;810;717;0.57
40;907;722;0.60
42;975;727;0.63
44;1027;732;0.65
46;1057;737;0.66
48;1080;742;0.67
50;1102;746;0.69
52;1110;751;0.70
54;1125;755;0.71
56;1140;759;0.71
58;1147;762;0.72
60;1162;766;0.73
62;1170;769;0.74
64;1185;773;0.74
66;1200;776;0.75
68;1207;780;0.76
70;1230;783;0.76
72;1245;787;0.77
74;1260;791;0.78
76;1275;795;0.78
78;1305;799;0.79
80;1320;804;0.79
82;1327;808;0.80
84;1342;812;0.81
86;1350;816;0.81
88;1372;820;0.82
90;1372;824;0.82
92;1372;827;0.83
94;1372;831;0.83
96;1365;834;0.84
98;1387;838;0.84
100;1372;841;0.85
102;1372;845;0.85
104;1380;849;0.86
106;1380;854;0.86
108;1387;858;0.86
110;1402;862;0.87
112;1395;866;0.87
114;1387;870;0.88
116;1395;874;0.88
118;1387;878;0.88
120;1387;882;0.89
122;1395;886;0.89
124;1387;889;0.90
126;1387;893;0.90
128;1395;897;0.91
130;1402;901;0.91
132;1387;905;0.91
134;1395;908;0.92
136;1395;913;0.92
138;1387;917;0.92
140;1372;920;0.93
142;1380;924;0.93
144;1387;928;0.93
146;1380;932;0.94
148;1380;935;0.94
150;1387;939;0.94
152;1395;942;0.95
154;1395;946;0.95
156;1387;950;0.95
158;1395;953;0.96
