<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-11:11:25</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261486</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3960</WeldTime>
<DistDiff>2.06</DistDiff>
<DistAbs>75.28</DistAbs>
<Energy>18002</Energy>
<MaxPower>5861</MaxPower>
<CycleTime>8800</CycleTime>
<TrigForce>1020.84</TrigForce>
<TrigDist>73.22</TrigDist>
<RunSpeed>58.5292</RunSpeed>
<MaxForce>3636</MaxForce>
<LossPower>15.2593</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;123.29;1065;0.02
3;123.29;1070;0.02
4;123.29;1073;0.03
5;123.29;1080;0.03
6;123.29;1080;0.03
7;103.46;1073;0.03
8;46.08;1016;0.04
9;243.23;964;0.05
10;327.16;939;0.08
11;364.09;922;0.11
12;405.9;912;0.14
13;487.38;912;0.17
14;596.03;910;0.2
15;687.28;910;0.24
16;768.46;915;0.27
17;849.94;912;0.31
18;933.87;925;0.34
19;1019.93;952;0.37
20;1106.3;959;0.39
21;1199.99;981;0.41
22;1291.24;1009;0.43
23;1390.12;1026;0.45
24;1486.25;1038;0.46
25;1572.62;1033;0.47
26;1648.92;1070;0.48
27;1705.68;1095;0.49
28;1732.84;1107;0.49
29;1769.77;1110;0.5
30;1824.09;1125;0.5
31;1863.46;1122;0.5
32;1900.39;1122;0.51
33;1927.55;1125;0.51
34;1934.87;1129;0.52
35;1934.87;1164;0.52
36;1969.66;1134;0.53
37;2016.36;1134;0.53
38;2053.29;1144;0.54
39;2078.01;1157;0.54
40;2087.77;1154;0.54
41;2075.56;1164;0.55
42;2075.56;1181;0.55
43;2119.82;1179;0.55
44;2164.37;1176;0.56
45;2198.86;1144;0.56
46;2216.25;1189;0.57
47;2218.7;1196;0.57
48;2203.74;1198;0.57
49;2221.14;1196;0.58
50;2260.51;1211;0.58
51;2302.32;1211;0.59
52;2329.48;1203;0.59
53;2337.11;1221;0.59
54;2319.71;1233;0.6
55;2292.55;1275;0.6
56;2309.95;1231;0.6
57;2351.76;1231;0.61
58;2381.36;1243;0.61
59;2391.13;1248;0.61
60;2388.68;1248;0.61
61;2369.15;1258;0.62
62;2359.08;1278;0.62
63;2403.64;1270;0.62
64;2452.77;1265;0.63
65;2479.93;1228;0.63
66;2492.45;1285;0.63
67;2479.93;1295;0.63
68;2450.33;1292;0.64
69;2455.21;1292;0.64
70;2497.33;1305;0.64
71;2529.37;1302;0.65
72;2549.21;1292;0.65
73;2544.02;1305;0.65
74;2511.98;1319;0.65
75;2487.56;1366;0.66
76;2490.01;1314;0.66
77;2526.93;1312;0.66
78;2558.98;1327;0.66
79;2573.63;1327;0.67
80;2568.74;1327;0.67
81;2544.02;1334;0.67
82;2524.49;1354;0.67
83;2556.54;1349;0.68
84;2608.11;1346;0.68
85;2640.46;1302;0.68
86;2652.67;1366;0.69
87;2642.9;1371;0.69
88;2610.86;1364;0.69
89;2603.23;1369;0.69
90;2642.9;1379;0.7
91;2679.83;1376;0.7
92;2699.36;1369;0.7
93;2696.92;1381;0.7
94;2667.32;1396;0.71
95;2623.07;1445;0.71
96;2632.83;1388;0.71
97;2672.51;1388;0.71
98;2704.55;1401;0.72
99;2716.76;1401;0.72
100;2709.43;1403;0.72
101;2679.83;1406;0.72
102;2662.43;1428;0.73
103;2709.43;1423;0.73
104;2763.76;1421;0.73
105;2793.36;1371;0.73
106;2805.57;1440;0.74
107;2795.8;1445;0.74
108;2756.13;1435;0.74
109;2758.57;1445;0.74
110;2798.24;1450;0.74
111;2835.17;1455;0.75
112;2852.26;1443;0.75
113;2844.94;1453;0.75
114;2803.13;1465;0.75
115;2761.01;1519;0.75
116;2783.29;1458;0.76
117;2825.4;1458;0.76
118;2852.26;1475;0.76
119;2862.33;1470;0.76
120;2847.38;1472;0.76
121;2808.01;1475;0.77
122;2808.01;1497;0.77
