<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-14:01:09</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261569</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3755</WeldTime>
<DistDiff>2.13</DistDiff>
<DistAbs>75.19</DistAbs>
<Energy>18001.1</Energy>
<MaxPower>7011</MaxPower>
<CycleTime>8600</CycleTime>
<TrigForce>1020.84</TrigForce>
<TrigDist>73.06</TrigDist>
<RunSpeed>59.2538</RunSpeed>
<MaxForce>3616</MaxForce>
<LossPower>16.7852</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;124.21;1065;0.02
3;124.21;1063;0.02
4;124.21;1070;0.03
5;121.77;1078;0.03
6;121.77;1078;0.03
7;79.96;1078;0.03
8;91.25;1031;0.04
9;268.87;981;0.05
10;330.52;944;0.07
11;362.56;925;0.1
12;409.25;920;0.13
13;500.5;912;0.16
14;611.59;905;0.19
15;700.4;893;0.23
16;777;895;0.26
17;848.41;907;0.3
18;924.71;920;0.33
19;1003.75;934;0.37
20;1099.89;957;0.4
21;1196.02;971;0.42
22;1289.71;986;0.44
23;1341.59;1009;0.46
24;1410.57;1031;0.48
25;1460.01;1075;0.49
26;1526.54;1055;0.5
27;1603.14;1065;0.51
28;1667.23;1087;0.52
29;1718.8;1100;0.53
30;1753.59;1102;0.53
31;1768.24;1112;0.54
32;1788.08;1129;0.54
33;1839.66;1125;0.55
34;1893.98;1125;0.55
35;1930.91;1097;0.56
36;1968.14;1142;0.56
37;1985.23;1154;0.57
38;1987.67;1149;0.57
39;2005.07;1159;0.58
40;2044.44;1166;0.58
41;2083.8;1169;0.59
42;2108.52;1164;0.59
43;2115.85;1174;0.59
44;2103.64;1186;0.6
45;2088.99;1226;0.6
46;2113.41;1181;0.61
47;2153.08;1181;0.61
48;2182.68;1196;0.62
49;2199.77;1198;0.62
50;2204.66;1201;0.63
51;2192.45;1206;0.63
52;2199.77;1223;0.63
53;2254.1;1223;0.64
54;2300.79;1221;0.64
55;2333.14;1186;0.65
56;2350.23;1245;0.65
57;2347.79;1248;0.65
58;2330.39;1245;0.66
59;2345.35;1253;0.66
60;2389.6;1260;0.66
61;2419.2;1265;0.67
62;2439.04;1258;0.67
63;2434.16;1267;0.67
64;2404.55;1280;0.68
65;2374.95;1322;0.68
66;2399.67;1275;0.68
67;2436.6;1280;0.68
68;2461.32;1292;0.69
69;2468.64;1292;0.69
70;2456.43;1290;0.69
71;2431.71;1295;0.7
72;2436.6;1319;0.7
73;2488.48;1314;0.7
74;2542.5;1310;0.71
75;2572.1;1278;0.71
76;2587.05;1337;0.71
77;2577.29;1344;0.71
78;2550.13;1329;0.72
79;2557.45;1342;0.72
80;2599.26;1349;0.72
81;2633.75;1351;0.72
82;2653.58;1339;0.73
83;2643.82;1354;0.73
84;2606.59;1364;0.73
85;2569.66;1411;0.73
86;2589.5;1356;0.74
87;2628.86;1359;0.74
88;2656.03;1379;0.74
89;2660.91;1371;0.74
90;2648.7;1374;0.75
91;2611.77;1379;0.75
92;2616.66;1401;0.75
93;2673.42;1393;0.75
94;2722.56;1393;0.75
95;2749.72;1356;0.76
96;2757.04;1418;0.76
97;2744.83;1418;0.76
98;2717.67;1406;0.76
99;2710.35;1421;0.77
100;2747.28;1423;0.77
101;2786.65;1430;0.77
102;2806.48;1415;0.77
103;2804.04;1428;0.77
104;2764.67;1440;0.78
105;2717.67;1482;0.78
106;2722.56;1430;0.78
107;2762.23;1433;0.78
108;2789.09;1450;0.78
109;2801.6;1445;0.79
110;2791.83;1443;0.79
111;2754.6;1450;0.79
112;2739.95;1472;0.79
113;2789.09;1467;0.79
114;2843.41;1462;0.8
115;2875.45;1426;0.8
116;2887.97;1487;0.8
117;2873.01;1490;0.8
118;2838.53;1477;0.8
119;2840.97;1490;0.81
120;2883.08;1490;0.81
121;2915.13;1499;0.81
122;2932.22;1485;0.81
123;2927.34;1497;0.81
124;2883.08;1509;0.81
125;2836.09;1551;0.82
126;2850.73;1497;0.82
127;2890.41;1499;0.82
128;2915.13;1517;0.82
129;2924.89;1514;0.82
130;2907.5;1512;0.82
131;2868.13;1517;0.83
132;2863.25;1539;0.83
133;2917.57;1534;0.83
134;2969.15;1529;0.83
135;2996.31;1494;0.83
136;3006.38;1556;0.83
137;2991.42;1561;0.84
138;2952.06;1541;0.84
139;2964.26;1559;0.84
140;3001.19;1561;0.84
141;3033.23;1563;0.84
142;3050.63;1551;0.84
143;3038.42;1563;0.85
