<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-18:42:39</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261783</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3856</WeldTime>
<DistDiff>2.15</DistDiff>
<DistAbs>75</DistAbs>
<Energy>18004.1</Energy>
<MaxPower>6950</MaxPower>
<CycleTime>8690</CycleTime>
<TrigForce>1023.29</TrigForce>
<TrigDist>72.85</TrigDist>
<RunSpeed>57.5889</RunSpeed>
<MaxForce>3621</MaxForce>
<LossPower>14.3437</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;126.65;1068;0.03
3;126.65;1078;0.03
4;124.21;1078;0.03
5;126.65;1082;0.03
6;126.65;1085;0.03
7;62.56;1082;0.04
8;128.18;1028;0.04
9;288.4;969;0.06
10;330.52;947;0.08
11;352.79;930;0.11
12;369.88;925;0.14
13;397.05;917;0.17
14;444.04;915;0.2
15;490.74;912;0.23
16;535.29;917;0.27
17;564.59;915;0.3
18;586.87;932;0.33
19;599.38;954;0.36
20;631.43;967;0.39
21;650.96;996;0.42
22;668.36;1021;0.44
23;690.63;1041;0.45
24;710.17;1050;0.47
25;720.24;1065;0.48
26;725.12;1090;0.49
27;725.12;1115;0.49
28;722.68;1125;0.5
29;712.61;1129;0.5
30;710.17;1147;0.5
31;705.28;1144;0.51
32;697.96;1144;0.51
33;695.52;1151;0.51
34;683;1159;0.52
35;670.8;1166;0.52
36;661.03;1171;0.52
37;655.84;1166;0.53
38;653.4;1181;0.53
39;650.96;1189;0.53
40;650.96;1189;0.53
41;643.64;1196;0.54
42;633.87;1203;0.54
43;638.75;1208;0.54
44;643.64;1208;0.54
45;648.52;1206;0.55
46;648.52;1213;0.55
47;650.96;1228;0.55
48;653.4;1228;0.56
49;650.96;1228;0.56
50;658.59;1240;0.56
51;663.47;1240;0.57
52;665.91;1240;0.57
53;673.24;1250;0.57
54;668.36;1260;0.57
55;663.47;1267;0.58
56;661.03;1265;0.58
57;661.03;1263;0.58
58;665.91;1270;0.58
59;668.36;1278;0.59
60;673.24;1278;0.59
61;668.36;1292;0.59
62;670.8;1299;0.59
63;680.56;1302;0.59
64;690.63;1299;0.6
65;695.52;1305;0.6
66;697.96;1312;0.6
67;705.28;1324;0.6
68;705.28;1322;0.6
69;707.72;1322;0.61
