<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-26-09:42:32</TimeStamp>
<UserName>admin</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>262075</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>4112</WeldTime>
<DistDiff>2.08</DistDiff>
<DistAbs>75.16</DistAbs>
<Energy>18001.2</Energy>
<MaxPower>5514</MaxPower>
<CycleTime>8980</CycleTime>
<TrigForce>1011.08</TrigForce>
<TrigDist>73.08</TrigDist>
<RunSpeed>57.1831</RunSpeed>
<MaxForce>3616</MaxForce>
<LossPower>16.9378</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;124.06;1053;0.02
3;121.62;1055;0.02
4;126.5;1055;0.03
5;124.06;1068;0.03
6;124.06;1070;0.03
7;84.69;1073;0.03
8;83.77;1026;0.04
9;268.72;969;0.05
10;335.25;930;0.07
11;367.29;917;0.1
12;411.85;902;0.13
13;503.1;900;0.16
14;611.44;890;0.19
15;705.13;880;0.23
16;781.73;878;0.26
17;853.14;890;0.3
18;927;900;0.34
19;1008.48;922;0.37
20;1097.29;934;0.4
21;1188.54;949;0.43
22;1282.24;981;0.45
23;1368.6;996;0.47
24;1442.46;1014;0.48
25;1506.55;1043;0.5
26;1588.03;1058;0.51
27;1669.52;1073;0.51
28;1728.72;1082;0.52
29;1775.41;1097;0.52
30;1807.46;1112;0.53
31;1812.34;1127;0.53
32;1819.97;1117;0.53
33;1849.57;1125;0.54
34;1891.38;1127;0.54
35;1923.43;1117;0.55
36;1953.03;1129;0.55
37;1965.24;1137;0.56
38;1957.92;1162;0.56
39;1962.8;1157;0.57
40;1994.84;1147;0.57
41;2034.52;1151;0.57
42;2054.05;1166;0.58
43;2066.56;1162;0.58
44;2069;1164;0.58
45;2061.68;1186;0.59
46;2093.72;1184;0.59
47;2142.86;1186;0.6
48;2182.53;1171;0.6
49;2206.95;1196;0.61
50;2219.46;1206;0.61
51;2214.58;1213;0.61
52;2209.39;1211;0.62
53;2238.99;1221;0.62
54;2278.66;1226;0.63
55;2303.38;1216;0.63
56;2313.15;1228;0.63
57;2300.64;1235;0.63
58;2268.59;1267;0.64
59;2268.59;1245;0.64
60;2300.64;1243;0.64
61;2327.8;1250;0.65
62;2340.31;1260;0.65
63;2340.31;1258;0.65
64;2325.36;1265;0.65
65;2308.27;1282;0.66
66;2342.75;1282;0.66
