<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-16:39:22</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261628</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3917</WeldTime>
<DistDiff>2.11</DistDiff>
<DistAbs>75.11</DistAbs>
<Energy>18001.3</Energy>
<MaxPower>6362</MaxPower>
<CycleTime>8760</CycleTime>
<TrigForce>1025.73</TrigForce>
<TrigDist>73</TrigDist>
<RunSpeed>58.871</RunSpeed>
<MaxForce>3621</MaxForce>
<LossPower>9.61333</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;131.38;1065;0.03
3;131.38;1073;0.03
4;131.38;1075;0.03
5;131.38;1082;0.03
6;131.38;1087;0.04
7;77.06;1085;0.04
8;120.7;1026;0.04
9;290.69;969;0.06
10;340.13;937;0.08
11;349.89;922;0.11
12;364.85;915;0.15
13;387.13;905;0.18
14;428.94;912;0.22
15;480.82;907;0.25
16;507.68;905;0.29
17;549.79;917;0.33
18;576.95;939;0.36
19;596.48;962;0.39
20;621.2;977;0.42
21;648.37;991;0.45
22;673.09;1014;0.47
23;700.25;1036;0.49
24;712.45;1048;0.5
25;724.97;1073;0.51
26;724.97;1095;0.52
27;729.85;1115;0.53
28;729.85;1125;0.53
29;729.85;1129;0.53
30;722.22;1139;0.53
31;710.01;1154;0.54
32;697.81;1151;0.54
33;687.73;1149;0.54
34;687.73;1162;0.54
35;687.73;1159;0.55
36;682.85;1162;0.55
37;680.41;1166;0.55
38;673.09;1181;0.56
39;663.32;1191;0.56
40;655.69;1196;0.56
41;653.25;1184;0.56
42;648.37;1194;0.57
43;645.92;1201;0.57
44;643.48;1198;0.57
45;643.48;1208;0.57
46;643.48;1218;0.57
47;648.37;1223;0.58
48;660.57;1223;0.58
49;665.76;1223;0.58
50;670.64;1231;0.59
51;675.53;1245;0.59
52;675.53;1243;0.59
53;680.41;1248;0.59
54;685.29;1263;0.6
55;692.92;1260;0.6
56;697.81;1258;0.6
57;700.25;1265;0.6
58;697.81;1275;0.6
59;687.73;1285;0.61
60;682.85;1285;0.61
61;687.73;1280;0.61
62;692.92;1290;0.61
63;695.36;1292;0.61
64;697.81;1290;0.61
65;695.36;1299;0.62
66;700.25;1310;0.62
67;707.57;1317;0.62
68;719.78;1317;0.62
69;724.97;1314;0.62
70;732.29;1324;0.63
71;734.73;1334;0.63
72;737.17;1329;0.63
73;744.5;1334;0.63
74;761.89;1344;0.63
75;778.98;1346;0.64
76;796.38;1342;0.64
77;811.03;1349;0.64
78;818.66;1354;0.64
79;818.66;1369;0.64
80;823.54;1361;0.65
81;833.31;1354;0.65
82;845.82;1371;0.65
83;855.59;1366;0.65
84;860.47;1366;0.65
85;865.35;1376;0.66
86;877.86;1388;0.66
87;892.51;1391;0.66
88;917.23;1386;0.66
89;939.51;1386;0.66
90;961.49;1396;0.67
91;976.44;1403;0.67
92;988.65;1411;0.67
93;1008.48;1403;0.67
94;1035.65;1415;0.67
95;1067.69;1413;0.68
96;1094.85;1413;0.68
97;1116.82;1415;0.68
98;1136.66;1428;0.68
99;1148.87;1443;0.68
100;1171.15;1430;0.69
101;1200.75;1428;0.69
102;1232.8;1433;0.69
103;1262.4;1443;0.69
104;1292;1433;0.7
105;1309.4;1443;0.7
106;1331.37;1455;0.7
107;1375.93;1453;0.7
108;1422.62;1450;0.7
109;1459.85;1435;0.71
110;1494.34;1460;0.71
111;1523.94;1465;0.71
112;1541.03;1462;0.72
113;1570.64;1462;0.72
114;1615.19;1472;0.72
115;1654.56;1470;0.72
116;1686.61;1465;0.73
117;1716.21;1472;0.73
118;1723.53;1482;0.73
119;1725.97;1507;0.74
120;1750.69;1482;0.74
121;1782.74;1480;0.74
122;1807.46;1485;0.75
123;1829.74;1492;0.75
124;1839.5;1490;0.75
125;1834.62;1499;0.76
126;1849.27;1512;0.76
127;1891.38;1512;0.76
128;1930.75;1507;0.77
129;1957.92;1482;0.77
130;1982.64;1522;0.77
131;1992.4;1531;0.78
132;1987.52;1524;0.78
133;2012.24;1531;0.78
134;2036.96;1534;0.79
135;2073.89;1536;0.79
136;2098.61;1529;0.79
137;2115.7;1539;0.79
138;2113.25;1549;0.8
139;2093.42;1586;0.8
140;2108.37;1549;0.8
141;2140.42;1546;0.81
142;2167.58;1559;0.81
143;2184.67;1561;0.81
144;2189.86;1561;0.82
145;2174.9;1563;0.82
146;2170.02;1581;0.82
147;2211.83;1576;0.82
148;2253.94;1576;0.83
149;2281.11;1544;0.83
150;2295.75;1588;0.83
151;2295.75;1593;0.83
152;2281.11;1588;0.84
153;2288.43;1598;0.84
154;2327.8;1601;0.84
155;2359.84;1606;0.85
156;2377.24;1596;0.85
157;2377.24;1606;0.85
158;2354.96;1613;0.85
159;2325.36;1655;0.86
160;2335.12;1608;0.86
161;2367.17;1610;0.86
162;2394.33;1623;0.86
163;2409.28;1620;0.87
164;2401.96;1618;0.87
165;2374.8;1623;0.87
166;2374.8;1643;0.87
167;2426.37;1640;0.88
168;2475.81;1638;0.88
169;2502.98;1601;0.88
170;2512.74;1660;0.88
171;2498.09;1657;0.89
172;2478.26;1650;0.89
173;2493.21;1662;0.89
174;2537.46;1670;0.89
175;2571.95;1672;0.9
176;2589.34;1660;0.9
177;2581.71;1670;0.9
178;2549.67;1682;0.9
179;2520.07;1724;0.9
180;2539.9;1675;0.91
181;2567.06;1675;0.91
182;2596.67;1694;0.91
183;2608.87;1687;0.91
184;2599.11;1687;0.91
185;2564.62;1692;0.92
186;2562.18;1714;0.92
187;2613.76;1709;0.92
188;2668.08;1702;0.92
189;2697.68;1672;0.92
190;2710.2;1726;0.93
191;2697.68;1726;0.93
192;2675.41;1719;0.93
193;2692.8;1731;0.93
194;2742.24;1734;0.93
195;2781.61;1739;0.94
196;2803.89;1726;0.94
197;2796.26;1741;0.94
198;2759.33;1751;0.94
199;2727.29;1791;0.94
200;2749.57;1741;0.95
201;2788.93;1739;0.95
202;2813.65;1761;0.95
203;2823.42;1751;0.95
204;2808.77;1754;0.95
205;2784.05;1758;0.96
206;2769.4;1778;0.96
207;2818.54;1773;0.96
208;2877.74;1771;0.96
209;2914.67;1739;0.96
210;2934.51;1793;0.96
211;2927.18;1795;0.97
212;2900.02;1786;0.97
213;2904.9;1800;0.97
214;2956.79;1803;0.97
215;2998.6;1800;0.97
216;3025.76;1793;0.98
217;3025.76;1805;0.98
218;2991.27;1815;0.98
219;2944.27;1852;0.98
220;2959.23;1805;0.98
221;2998.6;1803;0.99
222;3033.08;1825;0.99
223;3048.04;1818;0.99
224;3037.97;1820;0.99
225;3001.04;1827;0.99
226;2996.15;1840;1
227;3050.48;1840;1
228;3107.24;1835;1
229;3141.73;1805;1
230;3161.26;1859;1
231;3149.05;1865;1
232;3117.01;1850;1.01
233;3134.4;1865;1.01
234;3188.42;1870;1.01
235;3225.65;1859;1.01
236;3254.95;1855;1.01
237;3252.51;1870;1.02
238;3205.82;1879;1.02
239;3166.45;1914;1.02
240;3196.05;1867;1.02
241;3235.42;1857;1.02
242;3262.58;1887;1.03
243;3282.11;1879;1.03
244;3262.58;1877;1.03
245;3213.14;1894;1.03
246;3230.54;1904;1.03
247;3292.18;1902;1.04
248;3338.88;1897;1.04
249;3373.36;1874;1.04
250;3395.64;1924;1.04
251;3373.36;1931;1.04
252;3348.95;1909;1.04
253;3356.27;1921;1.05
254;3407.85;1931;1.05
255;3449.96;1919;1.05
256;3482.01;1916;1.05
257;3489.33;1926;1.05
258;3447.52;1936;1.06
259;3395.64;1966;1.06
260;3420.36;1921;1.06
261;3457.29;1914;1.06
262;3489.33;1943;1.06
263;3516.5;1934;1.07
264;3509.17;1931;1.07
265;3457.29;1953;1.07
266;3449.96;1963;1.07
267;3506.73;1958;1.07
268;3558.31;1951;1.07
269;3595.54;1911;1.08
270;3627.58;1978;1.08
271;3600.42;1975;1.08
272;3563.49;1963;1.08
273;3587.91;1980;1.08
274;3637.35;1983;1.09
275;3676.72;1983;1.09
276;3708.76;1973;1.09
277;3706.32;1983;1.09
278;3647.11;1993;1.09
279;3605.3;2035;1.09
280;3634.91;1975;1.1
281;3674.28;1978;1.1
282;3701.44;2000;1.1
283;3723.72;1993;1.1
284;3699;1993;1.1
285;3639.79;2003;1.1
286;3649.56;2020;1.11
287;3711.2;2013;1.11
288;3760.64;2008;1.11
289;3795.13;1973;1.11
290;3814.97;2035;1.11
291;3782.92;2037;1.11
292;3738.36;2022;1.12
293;3772.85;2037;1.12
294;3819.85;2040;1.12
295;3856.78;2030;1.12
296;3888.82;2025;1.12
297;3869.29;2037;1.12
298;3800.01;2052;1.12
299;3765.53;2087;1.13
300;3795.13;2032;1.13
301;3834.5;2032;1.13
302;3861.66;2055;1.13
303;3883.94;2045;1.13
304;3854.34;2045;1.13
305;3790.25;2062;1.14
306;3797.57;2072;1.14
307;3866.85;2067;1.14
308;3918.42;2062;1.14
309;3960.54;2032;1.14
310;3977.63;2091;1.14
311;3943.14;2094;1.15
312;3891.26;2072;1.15
313;3928.5;2087;1.15
314;3984.95;2091;1.15
315;4024.63;2082;1.15
316;4054.23;2082;1.15
317;4031.95;2091;1.15
318;3955.35;2099;1.16
319;3918.42;2131;1.16
320;3960.54;2087;1.16
321;4004.79;2079;1.16
322;4034.39;2106;1.16
323;4049.35;2096;1.16
324;4031.95;2094;1.17
