<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-17:42:50</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261710</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3871</WeldTime>
<DistDiff>2.19</DistDiff>
<DistAbs>75.19</DistAbs>
<Energy>18001.7</Energy>
<MaxPower>6410</MaxPower>
<CycleTime>8690</CycleTime>
<TrigForce>1013.52</TrigForce>
<TrigDist>73</TrigDist>
<RunSpeed>59.1572</RunSpeed>
<MaxForce>3631</MaxForce>
<LossPower>11.7496</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;129.25;1058;0.02
3;129.25;1065;0.02
4;129.25;1070;0.03
5;129.25;1073;0.03
6;129.25;1073;0.03
7;99.64;1075;0.03
8;69.12;1021;0.04
9;266.58;971;0.05
10;335.55;944;0.07
11;355.39;930;0.1
12;367.6;917;0.13
13;387.43;912;0.16
14;414.29;912;0.19
15;453.96;905;0.23
16;490.89;912;0.26
17;520.49;927;0.29
18;552.54;934;0.33
19;579.7;947;0.36
20;606.86;957;0.39
21;626.39;986;0.41
22;646.23;1009;0.44
23;656;1023;0.45
24;661.18;1038;0.47
25;670.95;1060;0.48
26;675.83;1073;0.49
27;675.83;1087;0.5
28;675.83;1105;0.5
29;661.18;1119;0.51
30;651.11;1137;0.51
31;638.9;1137;0.51
32;634.02;1132;0.52
33;626.39;1142;0.52
34;621.51;1147;0.52
35;616.63;1147;0.53
36;609.3;1157;0.53
37;609.3;1169;0.53
38;616.63;1174;0.54
39;616.63;1171;0.54
40;621.51;1176;0.54
41;619.07;1181;0.54
42;616.63;1196;0.55
43;611.74;1191;0.55
44;611.74;1191;0.55
45;611.74;1203;0.55
46;616.63;1203;0.56
47;621.51;1206;0.56
48;619.07;1213;0.56
49;614.19;1218;0.57
50;611.74;1231;0.57
51;609.3;1231;0.57
52;609.3;1226;0.58
53;616.63;1235;0.58
54;619.07;1245;0.58
55;619.07;1238;0.58
56;621.51;1255;0.59
57;626.39;1263;0.59
58;634.02;1265;0.59
59;646.23;1265;0.59
60;653.55;1263;0.6
61;658.44;1280;0.6
62;663.63;1290;0.6
63;663.63;1285;0.6
64;663.63;1287;0.6
65;670.95;1297;0.61
66;675.83;1297;0.61
67;680.72;1297;0.61
68;680.72;1307;0.61
69;683.16;1314;0.61
70;678.27;1324;0.62
71;675.83;1317;0.62
72;683.16;1312;0.62
73;685.6;1319;0.62
74;693.23;1327;0.63
75;698.11;1329;0.63
76;698.11;1337;0.63
77;702.99;1349;0.63
78;712.76;1351;0.63
79;725.27;1351;0.63
80;735.04;1349;0.64
81;739.92;1361;0.64
82;747.25;1374;0.64
83;752.43;1371;0.64
84;754.88;1371;0.64
85;769.52;1381;0.65
86;784.48;1379;0.65
87;796.69;1379;0.65
88;804.01;1383;0.65
