<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-11-29-14:28:39</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2325</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1822</WeldTime>
<DistDiff>2.77</DistDiff>
<DistAbs>78.9</DistAbs>
<Energy>3271.87</Energy>
<MaxPower>2015.56</MaxPower>
<CycleTime>6020</CycleTime>
<TrigForce>504.654</TrigForce>
<TrigDist>76.13</TrigDist>
<RunSpeed>69.2091</RunSpeed>
<MaxForce>595.477</MaxForce>
<LossPower>240.982</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;506.607;0
3;0;506.607;0
4;0;510.514;0
5;0;506.607;0
6;0;508.56;0
7;0;508.56;0
8;0;494.644;0
9;0;435.56;0.0200043
10;23.0033;417.737;0.0400009
11;67.5603;386.242;0.0699997
12;97.1633;370.373;0.110001
13;149.045;348.643;0.139999
14;223.205;332.774;0.18
15;292.177;334.727;0.220001
16;348.941;317.148;0.260002
17;400.822;301.279;0.290001
18;460.028;312.998;0.330002
19;521.676;305.185;0.360001
20;578.745;311.045;0.389999
21;637.951;317.148;0.420006
22;692.274;326.914;0.450005
23;741.714;338.633;0.470001
24;813.127;350.597;0.490005
25;894.612;336.68;0.510002
26;956.259;358.409;0.530006
27;1015.77;368.419;0.540001
28;1070.09;368.419;0.560005
29;1097.25;382.092;0.57
30;1129.3;396.008;0.57
31;1178.74;399.915;0.580002
32;1225.43;401.868;0.590004
33;1260.22;394.055;0.590004
34;1292.27;407.971;0.600006
35;1309.36;423.597;0.600006
36;1309.36;403.821;0.610001
37;1329.2;415.784;0.620003
38;1383.52;421.644;0.620003
39;1423.19;415.784;0.630005
40;1455.24;403.821;0.639999
41;1484.84;425.55;0.650002
42;1497.05;423.597;0.650002
43;1504.68;443.373;0.660004
44;1544.05;431.654;0.670006
45;1598.37;417.737;0.670006
46;1635.3;443.373;0.68
47;1664.9;427.503;0.690002
48;1674.97;427.503;0.690002
49;1667.65;429.456;0.700005
50;1660.02;443.373;0.709999
51;1689.62;421.644;0.720001
52;1721.97;435.56;0.730003
53;1739.06;413.831;0.730003
54;1754.01;439.467;0.740005
