<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-11-29-14:20:28</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2319</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1864</WeldTime>
<DistDiff>2.53999</DistDiff>
<DistAbs>78.77</DistAbs>
<Energy>3270.11</Energy>
<MaxPower>1926.61</MaxPower>
<CycleTime>6070</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>76.23</TrigDist>
<RunSpeed>70.1934</RunSpeed>
<MaxForce>601.337</MaxForce>
<LossPower>241.115</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;502.701;0
3;0;502.701;0
4;0;502.701;0
5;0;506.607;0
6;0;502.701;0
7;0;506.607;0
8;0;482.925;0
9;0;441.42;0.00999451
10;37.8239;409.925;0.0299988
11;77.1927;384.045;0.0599976
12;116.867;372.326;0.0999985
13;176.073;346.69;0.129997
14;252.674;334.727;0.159996
15;321.646;324.961;0.199997
16;378.41;317.148;0.229996
17;425.409;303.232;0.269997
18;482.173;299.326;0.299995
19;536.496;295.419;0.339996
20;588.378;319.102;0.369995
21;630.188;311.045;0.399994
22;677.187;317.148;0.419998
23;741.581;336.68;0.449997
24;803.228;336.68;0.469994
25;864.875;338.633;0.479996
26;919.198;346.69;0.5
27;966.197;362.56;0.519997
28;1003.12;380.139;0.529999
29;1062.33;388.195;0.539993
30;1131.61;358.409;0.549995
31;1178.61;390.149;0.559998
32;1222.86;411.878;0.559998
33;1257.34;382.092;0.57
34;1269.86;405.774;0.579994
35;1277.18;405.774;0.579994
36;1314.41;421.644;0.589996
37;1348.9;399.915;0.599998
38;1376.06;411.878;0.599998
39;1398.34;394.055;0.609993
40;1408.1;439.467;0.619995
41;1398.34;415.784;0.629997
42;1412.99;405.774;0.639999
43;1459.99;443.373;0.639999
44;1489.59;419.691;0.649994
45;1514.31;417.737;0.659996
46;1531.7;411.878;0.659996
47;1539.03;431.654;0.669998
48;1539.03;423.597;0.68
49;1571.07;443.373;0.689995
50;1620.51;397.961;0.699997
51;1650.12;425.55;0.709999
52;1669.95;435.56;0.709999
53;1677.28;405.774;0.719994
54;1662.32;429.456;0.729996
