<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-16:47:09</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261638</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3783</WeldTime>
<DistDiff>2.15</DistDiff>
<DistAbs>75.19</DistAbs>
<Energy>18002</Energy>
<MaxPower>6710</MaxPower>
<CycleTime>8600</CycleTime>
<TrigForce>1023.29</TrigForce>
<TrigDist>73.04</TrigDist>
<RunSpeed>58.7138</RunSpeed>
<MaxForce>3633</MaxForce>
<LossPower>9.61333</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;131.38;1068;0.01
3;131.38;1075;0.02
4;128.94;1078;0.02
5;131.38;1080;0.02
6;128.94;1087;0.02
7;101.78;1082;0.02
8;68.82;1016;0.03
9;266.27;959;0.04
10;337.69;932;0.07
11;359.97;920;0.1
12;372.17;907;0.13
13;399.33;905;0.16
14;433.82;898;0.2
15;485.7;890;0.24
16;529.95;890;0.27
17;562;910;0.31
18;579.39;922;0.35
19;596.48;939;0.39
20;618.76;957;0.42
21;643.48;981;0.45
22;663.32;1003;0.47
23;680.41;1016;0.49
24;687.73;1046;0.51
25;692.92;1068;0.52
26;700.25;1082;0.53
27;712.45;1097;0.53
28;710.01;1105;0.54
29;710.01;1122;0.54
30;702.69;1139;0.54
31;692.92;1137;0.55
32;682.85;1139;0.55
33;677.97;1149;0.55
34;673.09;1144;0.55
35;670.64;1149;0.56
36;668.2;1151;0.56
37;660.57;1164;0.56
38;650.81;1169;0.57
39;645.92;1181;0.57
40;643.48;1181;0.57
41;641.04;1174;0.57
42;638.6;1189;0.58
43;638.6;1186;0.58
44;633.72;1194;0.58
45;631.28;1201;0.58
46;633.72;1213;0.59
47;643.48;1213;0.59
48;648.37;1216;0.59
49;653.25;1213;0.59
50;655.69;1221;0.6
51;658.13;1233;0.6
52;658.13;1231;0.6
53;660.57;1240;0.6
54;668.2;1245;0.61
55;677.97;1248;0.61
56;675.53;1253;0.61
57;675.53;1260;0.61
58;668.2;1265;0.62
59;668.2;1275;0.62
60;668.2;1275;0.62
61;673.09;1273;0.62
62;673.09;1287;0.62
63;673.09;1282;0.62
64;670.64;1285;0.63
65;670.64;1297;0.63
66;677.97;1302;0.63
67;690.18;1302;0.63
68;697.81;1307;0.63
69;702.69;1307;0.64
70;707.57;1317;0.64
71;710.01;1324;0.64
72;714.9;1319;0.64
73;727.41;1329;0.64
74;739.62;1327;0.65
75;749.38;1334;0.65
76;761.89;1337;0.65
77;769.22;1344;0.65
78;771.66;1351;0.65
79;778.98;1359;0.66
80;789.06;1354;0.66
81;806.15;1354;0.66
82;821.1;1359;0.66
83;833.31;1361;0.66
84;843.07;1366;0.67
85;855.59;1376;0.67
86;877.86;1379;0.67
87;904.72;1381;0.67
88;922.12;1379;0.67
89;934.32;1383;0.68
90;946.84;1393;0.68
91;959.04;1403;0.68
92;971.56;1398;0.68
93;998.72;1408;0.68
94;1025.57;1403;0.69
95;1050.29;1408;0.69
96;1067.69;1411;0.69
97;1079.9;1418;0.69
98;1084.78;1430;0.69
99;1102.18;1428;0.7
100;1129.34;1426;0.7
101;1158.94;1426;0.7
102;1188.54;1435;0.7
103;1218.15;1433;0.7
104;1237.68;1440;0.71
105;1262.4;1450;0.71
106;1301.77;1447;0.71
107;1343.88;1445;0.71
108;1375.93;1438;0.71
109;1407.97;1450;0.72
110;1440.02;1460;0.72
111;1462.29;1465;0.72
112;1489.46;1460;0.72
113;1511.43;1472;0.73
114;1551.1;1467;0.73
115;1583.15;1462;0.73
116;1610.31;1475;0.73
117;1624.96;1482;0.74
118;1624.96;1502;0.74
119;1639.91;1485;0.74
120;1671.96;1477;0.74
121;1704;1487;0.75
122;1725.97;1492;0.75
123;1743.37;1490;0.75
124;1748.25;1499;0.75
125;1753.14;1509;0.76
126;1787.62;1507;0.76
127;1832.18;1507;0.76
128;1864.22;1487;0.76
129;1891.38;1517;0.77
130;1906.03;1524;0.77
131;1910.92;1524;0.77
132;1920.99;1529;0.77
133;1955.47;1536;0.78
134;1992.4;1531;0.78
135;2017.12;1524;0.78
136;2036.96;1539;0.78
137;2031.77;1546;0.79
138;2014.68;1581;0.79
139;2024.45;1544;0.79
140;2058.93;1544;0.79
141;2088.53;1556;0.8
142;2105.93;1556;0.8
143;2113.25;1551;0.8
144;2103.49;1563;0.8
145;2101.05;1578;0.81
146;2140.42;1574;0.81
147;2187.11;1574;0.81
148;2211.83;1539;0.81
149;2236.55;1588;0.82
150;2236.55;1593;0.82
151;2229.22;1588;0.82
152;2236.55;1596;0.82
153;2273.48;1601;0.83
154;2303.08;1596;0.83
155;2327.8;1591;0.83
156;2332.68;1603;0.83
157;2315.59;1613;0.83
158;2288.43;1650;0.84
159;2300.64;1608;0.84
160;2322.92;1610;0.84
161;2354.96;1620;0.84
162;2369.61;1620;0.85
163;2374.8;1620;0.85
164;2359.84;1625;0.85
165;2340.31;1643;0.85
166;2374.8;1638;0.86
167;2428.82;1633;0.86
168;2460.86;1598;0.86
169;2485.58;1655;0.86
170;2490.46;1657;0.86
171;2470.93;1647;0.87
172;2470.93;1657;0.87
173;2507.86;1665;0.87
174;2552.11;1665;0.87
175;2576.83;1657;0.87
176;2584.46;1667;0.88
177;2562.18;1677;0.88
178;2525.25;1722;0.88
179;2527.7;1670;0.88
180;2562.18;1670;0.89
181;2596.67;1687;0.89
182;2611.32;1682;0.89
183;2603.99;1682;0.89
184;2576.83;1687;0.89
185;2562.18;1709;0.9
186;2608.87;1704;0.9
187;2665.64;1699;0.9
188;2702.57;1657;0.9
189;2719.96;1719;0.9
190;2715.08;1724;0.91
191;2687.92;1717;0.91
192;2692.8;1722;0.91
193;2734.61;1731;0.91
194;2779.17;1731;0.91
195;2801.45;1719;0.92
196;2803.89;1729;0.92
197;2771.84;1741;0.92
198;2729.73;1788;0.92
199;2747.12;1729;0.92
200;2786.49;1734;0.93
201;2818.54;1754;0.93
202;2835.93;1749;0.93
203;2825.86;1746;0.93
204;2796.26;1749;0.93
205;2791.38;1771;0.94
206;2845.7;1766;0.94
207;2897.58;1761;0.94
208;2932.07;1719;0.94
209;2956.79;1786;0.94
210;2954.34;1788;0.95
211;2924.74;1778;0.95
212;2927.18;1783;0.95
213;2976.32;1793;0.95
214;3023.32;1793;0.95
215;3050.48;1781;0.96
216;3052.92;1793;0.96
217;3020.87;1795;0.96
218;2973.88;1832;0.96
219;2991.27;1803;0.96
220;3037.97;1800;0.97
221;3067.57;1798;0.97
222;3089.85;1813;0.97
223;3080.08;1808;0.97
224;3043.15;1815;0.97
225;3035.52;1835;0.98
226;3097.17;1830;0.98
227;3153.94;1835;0.98
228;3185.98;1795;0.98
229;3213.14;1840;0.98
230;3203.38;1850;0.99
231;3181.1;1857;0.99
232;3168.89;1850;0.99
233;3213.14;1857;0.99
234;3265.02;1855;0.99
235;3294.63;1842;1
236;3309.27;1859;1
237;3282.11;1862;1
238;3225.65;1911;1
239;3232.98;1865;1.01
240;3277.23;1862;1.01
241;3316.9;1867;1.01
242;3338.88;1877;1.01
243;3343.76;1872;1.01
244;3306.83;1879;1.01
245;3282.11;1902;1.02
246;3333.99;1892;1.02
247;3398.08;1897;1.02
248;3435.01;1845;1.02
249;3474.68;1904;1.02
250;3469.8;1914;1.03
251;3430.13;1909;1.03
252;3435.01;1911;1.03
253;3489.33;1916;1.03
254;3536.33;1914;1.04
255;3568.38;1902;1.04
256;3583.03;1916;1.04
257;3543.66;1924;1.04
258;3486.89;1983;1.04
259;3514.05;1919;1.05
260;3561.05;1919;1.05
261;3595.54;1929;1.05
262;3617.51;1931;1.05
263;3615.07;1929;1.05
264;3565.94;1936;1.06
265;3553.42;1958;1.06
266;3615.07;1948;1.06
267;3666.95;1946;1.06
268;3706.32;1894;1.06
269;3743.25;1963;1.07
270;3726.16;1971;1.07
271;3676.72;1961;1.07
272;3699;1971;1.07
273;3753.32;1975;1.07
274;3792.69;1975;1.08
275;3827.17;1956;1.08
276;3827.17;1978;1.08
277;3770.41;1983;1.08
278;3731.04;2045;1.08
279;3740.81;1975;1.09
280;3785.36;1975;1.09
281;3822.29;1988;1.09
282;3851.89;1990;1.09
283;3851.89;1986;1.09
284;3797.57;1993;1.1
285;3765.53;2013;1.1
286;3822.29;2005;1.1
287;3883.94;2003;1.1
288;3925.75;1936;1.1
289;3965.42;2022;1.11
290;3955.35;2027;1.11
291;3903.78;2015;1.11
292;3906.22;2027;1.11
293;3962.98;2030;1.11
294;4009.67;2035;1.12
295;4046.6;2010;1.12
296;4061.56;2030;1.12
297;4002.35;2040;1.12
298;3930.94;2109;1.12
299;3952.91;2027;1.13
300;4002.35;2030;1.13
301;4044.16;2042;1.13
302;4073.76;2042;1.13
303;4056.67;2040;1.13
304;3995.03;2042;1.13
305;3970.31;2072;1.14
306;4041.72;2062;1.14
307;4111;2052;1.14
308;4157.69;1988;1.14
309;4192.18;2082;1.14
310;4169.9;2082;1.15
311;4103.37;2069;1.15
312;4118.32;2079;1.15
313;4182.41;2087;1.15
314;4239.17;2087;1.15
315;4273.66;2064;1.15
316;4268.78;2084;1.16
317;4194.62;2091;1.16
318;4123.2;2168;1.16
319;4160.13;2074;1.16
320;4221.78;2079;1.16
321;4266.34;2096;1.16
322;4288.31;2091;1.17
323;4253.82;2091;1.17
324;4172.64;2091;1.17
