<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-26-09:05:24</TimeStamp>
<UserName>admin</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>262061</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3797</WeldTime>
<DistDiff>2.22</DistDiff>
<DistAbs>75.41</DistAbs>
<Energy>18001.8</Energy>
<MaxPower>6871</MaxPower>
<CycleTime>8720</CycleTime>
<TrigForce>1003.45</TrigForce>
<TrigDist>73.19</TrigDist>
<RunSpeed>58.6458</RunSpeed>
<MaxForce>3648</MaxForce>
<LossPower>18.6163</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;119.94;1046;0.02
3;122.38;1048;0.02
4;119.94;1053;0.03
5;119.94;1055;0.03
6;122.38;1060;0.03
7;75.69;1060;0.03
8;96.74;1016;0.04
9;274.36;962;0.05
10;336.01;922;0.07
11;370.49;917;0.1
12;417.49;900;0.13
13;511.19;900;0.16
14;622.27;898;0.18
15;720.85;893;0.22
16;797.14;885;0.25
17;878.63;873;0.28
18;957.37;910;0.31
19;1036.41;930;0.34
20;1110.57;930;0.37
21;1199.07;949;0.4
22;1260.72;969;0.42
23;1354.72;984;0.44
24;1440.78;989;0.45
25;1519.82;1001;0.47
26;1579.03;1028;0.48
27;1620.84;1075;0.49
28;1684.93;1046;0.5
29;1756.65;1053;0.51
30;1808.22;1078;0.52
31;1852.78;1078;0.52
32;1884.82;1080;0.53
33;1897.03;1087;0.53
34;1914.43;1107;0.54
35;1971.19;1107;0.54
36;2020.33;1105;0.55
37;2060;1078;0.56
38;2087.16;1129;0.56
39;2096.93;1142;0.57
40;2089.6;1129;0.57
41;2104.25;1139;0.58
42;2143.62;1147;0.58
43;2178.11;1147;0.59
44;2200.38;1139;0.59
45;2210.46;1144;0.6
46;2197.94;1164;0.6
47;2185.74;1201;0.61
48;2212.9;1151;0.61
49;2252.27;1149;0.62
50;2284.31;1174;0.62
51;2306.59;1174;0.63
52;2306.59;1174;0.63
53;2289.19;1184;0.64
54;2296.52;1203;0.64
55;2345.96;1203;0.65
56;2390.21;1198;0.65
57;2417.37;1169;0.65
58;2427.44;1228;0.66
59;2414.93;1235;0.66
60;2397.84;1221;0.67
61;2414.93;1233;0.67
62;2454.6;1238;0.67
63;2486.65;1243;0.68
64;2496.41;1235;0.68
65;2489.09;1243;0.69
66;2457.05;1255;0.69
67;2439.65;1295;0.69
68;2464.37;1250;0.7
69;2503.74;1243;0.7
70;2523.58;1270;0.71
71;2530.9;1263;0.71
72;2526.02;1265;0.71
73;2506.18;1273;0.72
74;2491.53;1290;0.72
75;2535.78;1290;0.73
76;2590.11;1290;0.73
77;2622.15;1260;0.73
78;2637.1;1312;0.74
79;2627.03;1322;0.74
80;2597.43;1307;0.74
81;2607.5;1312;0.75
82;2646.87;1327;0.75
83;2688.68;1322;0.75
84;2708.52;1317;0.76
85;2706.08;1327;0.76
86;2674.03;1337;0.76
87;2639.55;1379;0.77
88;2654.19;1332;0.77
89;2696.01;1324;0.77
90;2723.17;1351;0.78
91;2738.12;1346;0.78
92;2720.73;1346;0.78
93;2688.68;1356;0.78
94;2683.8;1371;0.79
95;2733.24;1376;0.79
96;2784.81;1366;0.79
97;2814.42;1339;0.8
98;2826.93;1396;0.8
99;2807.09;1406;0.8
100;2777.49;1386;0.81
101;2790;1396;0.81
102;2839.14;1408;0.81
103;2876.06;1403;0.81
104;2895.9;1398;0.82
105;2888.58;1406;0.82
106;2848.9;1421;0.82
107;2814.42;1455;0.82
108;2836.7;1406;0.83
109;2881.25;1401;0.83
110;2908.11;1428;0.83
111;2915.74;1426;0.83
112;2898.34;1423;0.83
113;2858.97;1435;0.84
114;2861.42;1450;0.84
115;2918.18;1445;0.84
116;2969.76;1440;0.84
117;2996.92;1413;0.85
118;3006.99;1467;0.85
119;2984.71;1480;0.85
120;2952.67;1458;0.85
121;2967.31;1472;0.86
122;3014.31;1477;0.86
123;3051.24;1470;0.86
124;3073.52;1467;0.86
125;3068.64;1477;0.86
126;3024.08;1485;0.87
127;2984.71;1519;0.87
128;3001.8;1477;0.87
129;3046.36;1470;0.87
130;3073.52;1494;0.87
131;3085.73;1492;0.88
132;3068.64;1492;0.88
133;3021.64;1507;0.88
134;3024.08;1517;0.88
135;3078.4;1514;0.88
136;3125.4;1509;0.89
137;3154.7;1485;0.89
138;3164.77;1536;0.89
139;3137.61;1549;0.89
140;3098.24;1524;0.89
141;3120.21;1539;0.9
142;3164.77;1544;0.9
143;3196.81;1536;0.9
144;3213.9;1531;0.9
145;3204.14;1541;0.9
146;3176.98;1554;0.91
147;3122.65;1583;0.91
148;3135.17;1541;0.91
149;3174.54;1531;0.91
150;3204.14;1561;0.91
151;3216.65;1554;0.92
152;3209.02;1559;0.92
153;3164.77;1576;0.92
154;3147.37;1586;0.92
155;3189.49;1578;0.92
156;3243.51;1578;0.92
157;3273.11;1556;0.93
158;3292.95;1601;0.93
159;3275.55;1598;0.93
160;3233.74;1586;0.93
161;3236.18;1601;0.93
162;3285.62;1608;0.94
163;3320.11;1610;0.94
164;3344.83;1596;0.94
165;3344.83;1608;0.94
166;3300.27;1618;0.94
167;3248.7;1670;0.94
168;3268.23;1603;0.95
169;3305.15;1608;0.95
170;3329.87;1625;0.95
171;3347.27;1620;0.95
172;3329.87;1623;0.95
173;3280.74;1628;0.95
174;3273.11;1645;0.96
175;3320.11;1643;0.96
176;3366.8;1635;0.96
177;3396.41;1596;0.96
178;3416.24;1665;0.96
179;3386.64;1662;0.96
180;3342.39;1652;0.97
181;3359.48;1662;0.97
182;3406.48;1670;0.97
183;3440.96;1670;0.97
184;3465.68;1660;0.97
185;3458.05;1670;0.97
186;3401.59;1682;0.98
187;3357.04;1729;0.98
188;3389.08;1667;0.98
189;3426.01;1670;0.98
190;3450.73;1690;0.98
191;3470.57;1684;0.98
192;3443.4;1687;0.99
193;3391.52;1697;0.99
194;3396.41;1709;0.99
195;3450.73;1707;0.99
196;3477.89;1702;0.99
197;3512.38;1660;0.99
198;3541.98;1731;1
199;3522.45;1731;1
200;3473.01;1717;1
201;3475.45;1731;1
202;3519.7;1734;1
203;3559.37;1734;1
204;3586.54;1724;1.01
205;3591.42;1736;1.01
206;3544.42;1746;1.01
207;3490.1;1795;1.01
208;3509.93;1731;1.01
209;3544.42;1734;1.01
210;3574.02;1758;1.01
211;3598.74;1751;1.02
212;3581.35;1751;1.02
213;3524.89;1761;1.02
214;3509.93;1778;1.02
215;3559.37;1771;1.02
216;3606.07;1771;1.02
217;3638.11;1731;1.02
218;3662.83;1795;1.03
219;3635.67;1795;1.03
220;3588.98;1783;1.03
221;3601.18;1798;1.03
222;3648.18;1798;1.03
223;3682.67;1800;1.03
224;3714.71;1793;1.04
225;3707.39;1803;1.04
226;3650.62;1815;1.04
227;3603.63;1857;1.04
228;3630.79;1798;1.04
229;3667.71;1798;1.04
230;3694.88;1823;1.04
231;3714.71;1815;1.05
232;3689.99;1818;1.05
233;3633.23;1830;1.05
234;3628.35;1842;1.05
235;3685.11;1838;1.05
236;3729.36;1832;1.05
237;3766.59;1800;1.05
238;3783.68;1865;1.06
239;3746.76;1870;1.06
240;3699.76;1850;1.06
241;3724.48;1867;1.06
242;3771.48;1865;1.06
243;3805.96;1859;1.06
244;3833.12;1857;1.06
245;3828.24;1870;1.07
246;3769.04;1879;1.07
247;3714.71;1919;1.07
248;3739.43;1862;1.07
249;3776.36;1865;1.07
250;3801.08;1887;1.07
251;3823.05;1882;1.07
252;3796.2;1882;1.08
253;3734.24;1892;1.08
254;3724.48;1906;1.08
255;3778.8;1904;1.08
256;3823.05;1894;1.08
257;3857.84;1838;1.08
258;3877.38;1916;1.08
259;3840.45;1921;1.08
260;3786.13;1914;1.09
261;3808.4;1921;1.09
262;3855.1;1926;1.09
263;3884.7;1931;1.09
264;3914.3;1914;1.09
265;3902.1;1929;1.09
266;3833.12;1934;1.09
267;3791.01;2008;1.1
268;3823.05;1929;1.1
269;3855.1;1924;1.1
270;3872.49;1939;1.1
271;3894.77;1943;1.1
272;3884.7;1941;1.1
273;3823.05;1941;1.1
274;3786.13;1968;1.1
275;3835.57;1963;1.1
276;3884.7;1961;1.11
277;3919.49;1897;1.11
278;3949.1;1980;1.11
279;3919.49;1978;1.11
280;3860.29;1975;1.11
281;3865.17;1983;1.11
282;3911.86;1988;1.11
283;3949.1;1990;1.11
284;3975.95;1971;1.12
285;3975.95;1988;1.12
286;3919.49;1993;1.12
287;3850.22;2064;1.12
288;3872.49;1986;1.12
289;3906.98;1988;1.12
290;3936.58;2003;1.12
291;3951.54;2000;1.12
292;3931.7;2000;1.12
293;3865.17;2000;1.13
294;3840.45;2027;1.13
295;3892.33;2018;1.13
296;3941.47;2020;1.13
297;3973.51;1948;1.13
298;3993.35;2035;1.13
299;3956.42;2037;1.13
300;3902.1;2030;1.13
301;3911.86;2040;1.13
302;3958.86;2042;1.14
303;3990.91;2050;1.14
304;4022.95;2030;1.14
305;4013.18;2045;1.14
306;3943.91;2050;1.14
307;3884.7;2121;1.14
308;3909.42;2040;1.14
309;3946.35;2042;1.14
310;3973.51;2059;1.14
311;3988.46;2052;1.15
312;3956.42;2055;1.15
313;3884.7;2055;1.15
314;3877.38;2079;1.15
315;3931.7;2077;1.15
316;3975.95;2067;1.15
317;4008;2003;1.15
318;4020.51;2089;1.15
319;3975.95;2094;1.15
320;3936.58;2082;1.15
321;3926.82;2091;1.16
322;3971.07;2091;1.16
323;4013.18;2099;1.16
324;4040.35;2082;1.16
325;4042.79;2102;1.16
326;3986.02;2104;1.16
327;3911.86;2178;1.16
328;3921.93;2091;1.16
329;3958.86;2091;1.16
330;3988.46;2109;1.17
331;4010.74;2104;1.17
332;3986.02;2104;1.17
333;3921.93;2106;1.17
334;3887.14;2134;1.17
335;3939.02;2123;1.17
336;3988.46;2121;1.17
337;4025.39;2055;1.17
338;4047.67;2146;1.17
339;4018.07;2143;1.17
340;3951.54;2134;1.18
341;3953.98;2148;1.18
342;3998.23;2148;1.18
343;4037.6;2151;1.18
344;4064.76;2136;1.18
345;4059.88;2148;1.18
346;3995.79;2156;1.18
347;3931.7;2227;1.18
348;3951.54;2143;1.18
349;3990.91;2143;1.18
350;4018.07;2163;1.19
351;4037.6;2153;1.19
352;4010.74;2156;1.19
353;3936.58;2161;1.19
354;3919.49;2185;1.19
355;3973.51;2175;1.19
356;4025.39;2173;1.19
357;4059.88;2106;1.19
358;4072.39;2198;1.19
359;4032.72;2195;1.19
360;3973.51;2183;1.2
361;3988.46;2198;1.2
362;4037.6;2198;1.2
363;4072.39;2205;1.2
364;4101.99;2185;1.2
365;4084.6;2200;1.2
366;4013.18;2210;1.2
367;3956.42;2276;1.2
368;3986.02;2190;1.2
369;4020.51;2198;1.2
370;4050.11;2215;1.21
371;4069.64;2207;1.21
372;4042.79;2210;1.21
373;3973.51;2210;1.21
374;3951.54;2235;1.21
375;4003.11;2225;1.21
376;4057.44;2220;1.21
377;4091.92;2158;1.21
378;4111.76;2247;1.21
379;4072.39;2247;1.21
380;4010.74;2232;1.22
381;4022.95;2247;1.22
382;4074.83;2247;1.22
383;4114.2;2254;1.22
384;4141.36;2235;1.22
385;4126.41;2247;1.22
386;4057.44;2259;1.22
387;3995.79;2323;1.22
388;4022.95;2235;1.22
389;4067.2;2244;1.22
390;4094.36;2262;1.23
391;4109.32;2257;1.23
392;4072.39;2257;1.23
393;3998.23;2254;1.23
394;3981.14;2282;1.23
395;4027.83;2274;1.23
396;4089.48;2267;1.23
397;4121.52;2207;1.23
398;4156.01;2294;1.23
399;4128.85;2296;1.23
400;4064.76;2276;1.24
401;4052.55;2294;1.24
402;4101.99;2299;1.24
403;4146.24;2301;1.24
404;4178.29;2284;1.24
405;4178.29;2296;1.24
406;4116.64;2306;1.24
407;4040.35;2370;1.24
408;4054.99;2284;1.24
409;4096.8;2291;1.24
410;4131.29;2311;1.25
411;4156.01;2301;1.25
412;4131.29;2301;1.25
413;4059.88;2304;1.25
414;4025.39;2331;1.25
415;4079.71;2321;1.25
416;4138.92;2314;1.25
417;4173.41;2257;1.25
418;4198.13;2346;1.25
419;4166.08;2341;1.25
420;4099.25;2323;1.26
421;4101.99;2343;1.26
422;4158.45;2343;1.26
423;4200.57;2343;1.26
424;4232.61;2328;1.26
425;4222.54;2341;1.26
426;4151.13;2353;1.26
427;4082.16;2412;1.26
428;4106.88;2333;1.26
429;4153.57;2338;1.26
430;4188.06;2353;1.26
431;4205.45;2348;1.27
432;4170.96;2348;1.27
433;4096.8;2353;1.27
434;4077.27;2373;1.27
435;4141.36;2365;1.27
436;4200.57;2358;1.27
437;4239.94;2306;1.27
438;4259.77;2387;1.27
439;4215.22;2387;1.27
440;4151.13;2373;1.27
441;4168.52;2385;1.28
442;4222.54;2385;1.28
443;4267.1;2385;1.28
444;4289.38;2370;1.28
445;4296.7;2385;1.28
446;4235.05;2392;1.28
447;4148.69;2454;1.28
448;4153.57;2373;1.28
449;4200.57;2378;1.28
450;4244.82;2398;1.28
451;4271.98;2390;1.29
452;4252.14;2392;1.29
453;4178.29;2398;1.29
454;4131.29;2415;1.29
455;4185.61;2407;1.29
456;4254.89;2410;1.29
457;4301.58;2343;1.29
458;4326.3;2415;1.29
459;4299.14;2424;1.29
460;4225.29;2430;1.29
461;4220.1;2420;1.29
462;4276.86;2430;1.3
463;4333.63;2427;1.3
464;4370.56;2407;1.3
465;4365.67;2424;1.3
466;4294.26;2422;1.3
467;4207.89;2491;1.3
468;4230.17;2424;1.3
469;4284.49;2420;1.3
470;4326.3;2422;1.3
471;4348.58;2430;1.3
472;4318.98;2430;1.31
473;4239.94;2432;1.31
474;4207.89;2459;1.31
475;4274.42;2449;1.31
476;4343.39;2452;1.31
477;4390.39;2380;1.31
478;4412.67;2459;1.31
479;4373;2469;1.31
