<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-11:42:52</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261503</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3878</WeldTime>
<DistDiff>2</DistDiff>
<DistAbs>75.1</DistAbs>
<Energy>18001.9</Energy>
<MaxPower>6055</MaxPower>
<CycleTime>8700</CycleTime>
<TrigForce>1001.01</TrigForce>
<TrigDist>73.1</TrigDist>
<RunSpeed>59.6735</RunSpeed>
<MaxForce>3616</MaxForce>
<LossPower>15.5644</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;122.99;1046;0.02
3;122.99;1050;0.03
4;122.99;1053;0.03
5;122.99;1058;0.03
6;122.99;1060;0.03
7;105.59;1055;0.03
8;40.59;1003;0.04
9;247.81;954;0.05
10;331.74;925;0.07
11;368.66;912;0.1
12;418.1;902;0.13
13;506.91;898;0.16
14;622.58;888;0.19
15;719.02;890;0.23
16;800.2;905;0.26
17;879.24;900;0.29
18;960.42;922;0.32
19;1054.41;937;0.35
20;1145.66;947;0.38
21;1241.8;967;0.41
22;1330.61;986;0.43
23;1399.58;1011;0.44
24;1466.11;1026;0.46
25;1554.92;1031;0.47
26;1636.4;1038;0.48
27;1705.37;1073;0.49
28;1759.7;1075;0.5
29;1794.18;1087;0.5
30;1813.72;1107;0.5
31;1860.71;1107;0.51
32;1917.48;1107;0.51
33;1964.17;1095;0.52
34;2006.29;1110;0.52
35;2035.89;1125;0.53
36;2045.66;1137;0.54
37;2052.98;1129;0.54
38;2092.65;1142;0.54
39;2141.79;1147;0.55
40;2171.39;1137;0.55
41;2186.35;1149;0.56
42;2178.72;1157;0.56
43;2156.74;1184;0.57
44;2161.63;1164;0.57
45;2198.55;1157;0.57
46;2240.36;1154;0.58
47;2267.53;1174;0.58
48;2277.6;1171;0.59
49;2269.97;1181;0.59
50;2260.2;1201;0.6
51;2302.01;1198;0.6
52;2351.45;1203;0.61
53;2396.01;1176;0.61
54;2420.42;1213;0.61
55;2428.05;1226;0.62
56;2413.1;1231;0.62
57;2396.01;1226;0.62
58;2425.31;1235;0.63
59;2467.42;1238;0.63
60;2494.58;1231;0.63
61;2501.91;1243;0.63
62;2484.51;1253;0.64
63;2442.7;1290;0.64
64;2437.82;1258;0.64
65;2469.86;1253;0.65
