<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-14:18:58</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261585</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3952</WeldTime>
<DistDiff>2.11</DistDiff>
<DistAbs>75.28</DistAbs>
<Energy>18001</Energy>
<MaxPower>6803</MaxPower>
<CycleTime>8770</CycleTime>
<TrigForce>1001.01</TrigForce>
<TrigDist>73.17</TrigDist>
<RunSpeed>58.8183</RunSpeed>
<MaxForce>3621</MaxForce>
<LossPower>13.123</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;127.87;1043;0.02
3;127.87;1048;0.02
4;127.87;1053;0.02
5;127.87;1060;0.02
6;127.87;1065;0.02
7;98.27;1055;0.03
8;70.19;1006;0.03
9;262.76;954;0.04
10;341.5;932;0.07
11;375.99;910;0.09
12;430.31;907;0.12
13;526.44;902;0.15
14;635.09;893;0.18
15;728.78;888;0.22
16;805.08;888;0.25
17;881.68;898;0.28
18;953.09;927;0.32
19;1034.58;930;0.35
20;1133.15;939;0.37
21;1224.4;977;0.4
22;1318.09;986;0.42
23;1397.14;1006;0.43
24;1458.78;1036;0.44
25;1532.64;1043;0.46
26;1619.01;1055;0.46
27;1690.42;1065;0.47
28;1747.18;1055;0.48
29;1794.18;1102;0.48
30;1816.16;1115;0.48
31;1823.79;1102;0.49
32;1860.71;1115;0.49
33;1907.41;1117;0.49
34;1942.2;1125;0.5
35;1966.61;1112;0.5
36;1979.13;1125;0.51
37;1969.05;1134;0.51
38;1974.24;1166;0.52
39;2003.85;1132;0.52
40;2025.82;1132;0.53
41;2052.98;1151;0.53
42;2067.93;1149;0.53
43;2072.82;1149;0.54
44;2063.05;1157;0.54
45;2072.82;1174;0.55
46;2124.7;1174;0.55
47;2171.39;1171;0.55
48;2203.44;1144;0.56
49;2223.27;1194;0.56
50;2223.27;1201;0.57
51;2210.76;1189;0.57
52;2228.16;1201;0.58
53;2267.53;1208;0.58
54;2302.01;1216;0.58
55;2319.41;1206;0.59
56;2316.97;1221;0.59
57;2289.8;1228;0.59
58;2267.53;1267;0.6
59;2284.92;1226;0.6
60;2319.41;1223;0.6
61;2336.8;1245;0.6
62;2344.13;1245;0.61
63;2336.8;1240;0.61
64;2309.64;1248;0.61
65;2316.97;1270;0.62
66;2371.29;1265;0.62
67;2413.1;1265;0.62
68;2437.82;1240;0.62
69;2445.14;1290;0.63
70;2432.94;1299;0.63
71;2413.1;1282;0.63
72;2430.49;1295;0.64
73;2472.3;1299;0.64
74;2499.47;1299;0.64
75;2514.11;1292;0.64
76;2499.47;1307;0.65
77;2462.54;1314;0.65
78;2437.82;1349;0.65
79;2462.54;1307;0.66
80;2497.02;1302;0.66
81;2514.11;1327;0.66
82;2516.56;1322;0.66
83;2499.47;1324;0.67
84;2467.42;1337;0.67
85;2489.7;1346;0.67
86;2543.72;1346;0.67
87;2585.83;1346;0.68
88;2602.92;1317;0.68
89;2607.81;1366;0.68
90;2590.72;1383;0.68
91;2561.11;1359;0.69
92;2570.88;1374;0.69
93;2612.99;1379;0.69
94;2639.85;1381;0.69
95;2649.92;1371;0.69
96;2630.09;1383;0.7
97;2588.27;1391;0.7
98;2558.67;1423;0.7
99;2580.95;1386;0.7
100;2615.44;1379;0.71
101;2632.53;1403;0.71
102;2634.97;1398;0.71
103;2612.99;1398;0.71
104;2578.2;1408;0.71
105;2593.16;1423;0.72
106;2652.36;1423;0.72
107;2694.17;1418;0.72
108;2714.01;1393;0.72
109;2714.01;1445;0.72
110;2686.85;1455;0.73
111;2662.13;1433;0.73
112;2669.45;1447;0.73
113;2704.25;1450;0.73
114;2738.73;1447;0.73
115;2753.38;1443;0.74
116;2741.17;1453;0.74
117;2701.5;1465;0.74
118;2654.81;1492;0.74
119;2671.9;1455;0.74
120;2709.13;1447;0.74
121;2728.66;1472;0.75
122;2738.73;1465;0.75
123;2716.45;1467;0.75
124;2679.53;1480;0.75
125;2674.64;1494;0.75
126;2726.22;1490;0.76
127;2775.66;1487;0.76
128;2797.94;1465;0.76
129;2805.26;1512;0.76
130;2782.98;1524;0.76
131;2746.06;1499;0.76
132;2753.38;1514;0.77
133;2792.75;1519;0.77
134;2822.35;1517;0.77
135;2832.42;1507;0.77
136;2817.47;1522;0.77
137;2768.33;1529;0.77
138;2728.66;1559;0.78
139;2750.94;1517;0.78
140;2785.42;1512;0.78
141;2810.14;1541;0.78
142;2812.59;1531;0.78
143;2795.5;1534;0.78
144;2755.82;1546;0.79
145;2760.7;1561;0.79
146;2817.47;1556;0.79
147;2862.03;1554;0.79
148;2889.19;1531;0.79
149;2889.19;1578;0.79
150;2864.47;1593;0.8
151;2827.54;1566;0.8
152;2844.63;1581;0.8
153;2884;1591;0.8
154;2911.16;1581;0.8
155;2923.67;1576;0.8
156;2901.39;1588;0.81
157;2847.07;1598;0.81
158;2817.47;1620;0.81
159;2844.63;1586;0.81
160;2866.91;1576;0.81
161;2891.63;1608;0.81
162;2901.39;1601;0.82
163;2889.19;1598;0.82
164;2849.51;1615;0.82
165;2842.19;1625;0.82
166;2891.63;1623;0.82
167;2945.65;1623;0.82
168;2970.37;1606;0.82
169;2980.44;1643;0.83
170;2965.48;1660;0.83
171;2923.67;1630;0.83
172;2928.56;1650;0.83
173;2970.37;1657;0.83
174;2997.53;1643;0.83
175;3014.92;1643;0.83
176;3004.85;1652;0.84
177;2958.16;1660;0.84
178;2908.72;1682;0.84
179;2928.56;1650;0.84
180;2965.48;1638;0.84
181;2987.76;1675;0.84
182;2997.53;1665;0.84
183;2982.88;1665;0.85
184;2940.76;1682;0.85
185;2938.32;1694;0.85
186;2997.53;1687;0.85
187;3042.09;1690;0.85
188;3071.69;1672;0.85
189;3079.01;1707;0.85
190;3054.29;1726;0.86
191;3014.92;1702;0.86
192;3032.01;1714;0.86
193;3071.69;1719;0.86
194;3101.29;1704;0.86
195;3118.38;1707;0.86
196;3101.29;1719;0.86
197;3046.97;1724;0.86
198;3007.29;1746;0.87
199;3034.46;1717;0.87
200;3069.25;1699;0.87
201;3086.34;1739;0.87
202;3093.66;1729;0.87
203;3071.69;1726;0.87
204;3024.69;1749;0.87
205;3042.09;1756;0.88
206;3098.54;1754;0.88
207;3135.78;1751;0.88
208;3160.19;1739;0.88
209;3175.15;1776;0.88
210;3150.43;1791;0.88
211;3111.06;1763;0.88
212;3128.15;1778;0.88
213;3170.26;1783;0.89
214;3197.42;1771;0.89
215;3214.51;1776;0.89
216;3199.87;1781;0.89
217;3140.66;1793;0.89
218;3103.73;1847;0.89
219;3135.78;1783;0.89
220;3165.38;1783;0.9
221;3187.35;1800;0.9
222;3197.42;1795;0.9
223;3175.15;1795;0.9
224;3125.71;1800;0.9
225;3140.66;1827;0.9
226;3202.31;1815;0.9
227;3241.68;1813;0.9
228;3266.4;1766;0.91
229;3278.6;1838;0.91
230;3244.12;1840;0.91
231;3216.96;1825;0.91
232;3222.14;1840;0.91
233;3259.07;1845;0.91
234;3293.56;1845;0.91
235;3313.39;1830;0.91
236;3310.65;1847;0.92
237;3261.51;1859;0.92
238;3207.19;1909;0.92
239;3224.59;1845;0.92
240;3259.07;1847;0.92
241;3283.79;1865;0.92
242;3298.44;1857;0.92
243;3283.79;1859;0.93
244;3236.79;1865;0.93
245;3227.03;1887;0.93
246;3281.05;1882;0.93
247;3328.04;1874;0.93
248;3357.65;1830;0.93
249;3375.04;1904;0.93
250;3347.88;1904;0.93
251;3305.77;1892;0.94
252;3318.28;1904;0.94
253;3360.09;1906;0.94
254;3387.25;1909;0.94
255;3407.09;1897;0.94
256;3397.02;1911;0.94
257;3332.93;1921;0.94
258;3293.56;1971;0.94
259;3320.72;1906;0.95
260;3350.32;1909;0.95
261;3369.85;1926;0.95
262;3384.81;1921;0.95
263;3360.09;1921;0.95
264;3308.21;1926;0.95
265;3318.28;1951;0.95
266;3372.3;1941;0.95
267;3416.85;1936;0.95
268;3446.46;1894;0.96
269;3456.22;1966;0.96
270;3419.29;1958;0.96
271;3379.93;1951;0.96
272;3401.9;1963;0.96
273;3439.13;1968;0.96
274;3463.55;1971;0.96
275;3488.27;1956;0.96
276;3463.55;1966;0.96
277;3397.02;1980;0.97
278;3369.85;2027;0.97
279;3384.81;1961;0.97
280;3414.41;1971;0.97
281;3439.13;1988;0.97
282;3458.66;1978;0.97
283;3444.01;1980;0.97
284;3392.13;1983;0.97
285;3375.04;2003;0.97
286;3431.5;1998;0.98
287;3478.5;1993;0.98
288;3508.1;1953;0.98
289;3527.94;2020;0.98
290;3503.22;2018;0.98
291;3453.78;2008;0.98
292;3461.1;2020;0.98
293;3500.78;2022;0.98
294;3530.38;2025;0.98
295;3549.91;2010;0.98
296;3540.15;2025;0.99
297;3478.5;2037;0.99
298;3426.62;2082;0.99
299;3451.34;2020;0.99
300;3480.94;2020;0.99
301;3505.66;2045;0.99
302;3517.87;2032;0.99
303;3493.15;2035;0.99
304;3436.69;2042;0.99
305;3439.13;2062;1
306;3493.15;2055;1
307;3532.82;2047;1
308;3562.43;2013;1
309;3574.63;2077;1
310;3537.71;2077;1
311;3493.15;2059;1
312;3508.1;2077;1
313;3547.47;2079;1
314;3574.63;2079;1
315;3594.47;2069;1
316;3574.63;2079;1.01
317;3505.66;2091;1.01
318;3466.29;2136;1.01
319;3490.71;2072;1.01
320;3525.19;2079;1.01
321;3540.15;2096;1.01
322;3554.8;2087;1.01
323;3520.31;2091;1.01
324;3466.29;2094;1.01
325;3480.94;2116;1.01
326;3525.19;2106;1.01
327;3567.31;2102;1.02
328;3599.35;2067;1.02
329;3616.44;2128;1.02
330;3581.96;2128;1.02
331;3532.82;2114;1.02
332;3547.47;2131;1.02
333;3589.59;2134;1.02
334;3616.44;2131;1.02
335;3638.72;2119;1.02
336;3619.19;2134;1.02
337;3554.8;2143;1.02
338;3508.1;2183;1.03
339;3537.71;2121;1.03
340;3567.31;2126;1.03
341;3589.59;2148;1.03
342;3604.24;2138;1.03
343;3567.31;2141;1.03
344;3510.54;2151;1.03
345;3525.19;2168;1.03
346;3579.52;2161;1.03
347;3621.63;2153;1.03
348;3653.68;2121;1.03
349;3663.44;2180;1.04
350;3641.16;2180;1.04
351;3592.03;2163;1.04
352;3589.59;2178;1.04
353;3631.4;2185;1.04
354;3658.56;2180;1.04
355;3688.16;2170;1.04
356;3685.72;2183;1.04
357;3626.51;2193;1.04
358;3567.31;2230;1.04
359;3592.03;2175;1.04
360;3621.63;2175;1.05
361;3646.05;2198;1.05
362;3665.88;2188;1.05
363;3648.49;2188;1.05
364;3589.59;2203;1.05
365;3581.96;2217;1.05
366;3636.28;2212;1.05
367;3683.28;2205;1.05
368;3717.76;2175;1.05
369;3737.3;2235;1.05
370;3707.69;2237;1.05
371;3658.56;2215;1.05
372;3668.32;2232;1.06
373;3712.88;2235;1.06
374;3739.74;2227;1.06
375;3769.34;2222;1.06
376;3754.69;2232;1.06
377;3688.16;2244;1.06
378;3638.72;2276;1.06
379;3668.32;2225;1.06
380;3702.81;2225;1.06
381;3727.53;2247;1.06
382;3744.93;2239;1.07
383;3717.76;2237;1.07
384;3656.12;2252;1.07
385;3661;2264;1.07
386;3722.65;2259;1.07
387;3769.34;2254;1.07
388;3804.13;2227;1.07
389;3816.34;2282;1.07
390;3779.41;2284;1.07
391;3727.53;2264;1.07
392;3752.25;2279;1.07
393;3791.62;2284;1.08
394;3823.66;2271;1.08
395;3848.38;2264;1.08
396;3823.66;2282;1.08
397;3752.25;2286;1.08
398;3715.32;2316;1.08
399;3737.3;2271;1.08
400;3772.09;2267;1.08
401;3801.69;2294;1.08
402;3823.66;2284;1.08
403;3804.13;2284;1.08
404;3747.37;2304;1.09
405;3725.09;2314;1.09
406;3786.74;2306;1.09
407;3838.62;2301;1.09
408;3877.99;2276;1.09
409;3902.71;2328;1.09
410;3870.66;2326;1.09
411;3816.34;2309;1.09
412;3823.66;2323;1.09
413;3870.66;2323;1.09
414;3905.15;2331;1.1
415;3937.19;2311;1.1
416;3927.43;2323;1.1
417;3858.15;2336;1.1
418;3796.5;2387;1.1
419;3823.66;2314;1.1
420;3860.59;2318;1.1
421;3892.64;2341;1.1
422;3910.03;2328;1.1
423;3882.87;2331;1.1
424;3816.34;2333;1.11
425;3811.46;2358;1.11
426;3880.43;2351;1.11
427;3932.31;2341;1.11
428;3974.12;2294;1.11
429;3993.96;2373;1.11
430;3954.59;2370;1.11
431;3900.27;2353;1.11
432;3922.24;2368;1.11
433;3971.68;2370;1.11
434;4008.61;2368;1.12
435;4035.77;2353;1.12
436;4011.05;2368;1.12
437;3934.75;2380;1.12
438;3885.31;2424;1.12
439;3917.36;2358;1.12
440;3957.03;2360;1.12
441;3991.52;2385;1.12
442;4006.16;2373;1.12
443;3964.35;2378;1.13
444;3900.27;2380;1.13
445;3914.91;2402;1.13
446;3971.68;2392;1.13
447;4028.44;2385;1.13
448;4075.14;2343;1.13
449;4092.53;2417;1.13
450;4055.6;2415;1.13
