<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-08:58:36</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261405</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3757</WeldTime>
<DistDiff>2.07</DistDiff>
<DistAbs>75.24</DistAbs>
<Energy>18000</Energy>
<MaxPower>6370</MaxPower>
<CycleTime>8600</CycleTime>
<TrigForce>1015.96</TrigForce>
<TrigDist>73.17</TrigDist>
<RunSpeed>59.1512</RunSpeed>
<MaxForce>3628</MaxForce>
<LossPower>19.2267</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;119.33;1050;0.02
3;119.33;1063;0.02
4;119.33;1060;0.02
5;121.77;1065;0.03
6;121.77;1070;0.03
7;101.93;1063;0.03
8;36.93;1003;0.03
9;244.15;952;0.05
10;332.96;925;0.07
11;369.88;917;0.1
12;416.88;902;0.13
13;510.57;895;0.16
14;618.92;878;0.2
15;710.17;880;0.23
16;786.77;898;0.27
17;863.06;893;0.31
18;942.11;915;0.34
19;1033.36;934;0.38
20;1131.93;949;0.4
21;1230.51;967;0.43
22;1321.76;986;0.45
23;1386.15;1009;0.47
24;1440.17;1036;0.48
25;1511.89;1026;0.49
26;1588.18;1036;0.5
27;1647.39;1065;0.51
28;1701.71;1075;0.52
29;1736.2;1085;0.52
30;1748.41;1095;0.53
31;1780.45;1115;0.53
32;1834.77;1115;0.54
33;1879.33;1110;0.54
34;1908.93;1082;0.54
35;1943.42;1127;0.55
36;1958.07;1134;0.55
37;1958.07;1132;0.56
38;1985.23;1139;0.56
39;2029.79;1154;0.57
40;2061.83;1159;0.57
41;2078.92;1147;0.58
42;2078.92;1154;0.58
43;2059.39;1166;0.58
44;2049.32;1201;0.59
45;2078.92;1159;0.59
46;2115.85;1164;0.6
47;2140.57;1179;0.6
48;2157.96;1181;0.6
49;2157.96;1179;0.61
50;2145.45;1186;0.61
51;2172.61;1208;0.62
52;2226.94;1208;0.62
53;2268.75;1203;0.62
54;2291.02;1176;0.63
55;2305.98;1228;0.63
56;2301.1;1240;0.63
57;2283.7;1226;0.64
58;2295.91;1235;0.64
59;2333.14;1245;0.64
60;2365.18;1253;0.65
61;2379.83;1240;0.65
62;2370.07;1258;0.65
63;2335.58;1265;0.65
64;2308.42;1302;0.66
65;2327.95;1255;0.66
66;2362.74;1260;0.66
67;2382.27;1282;0.66
68;2392.35;1280;0.67
69;2379.83;1278;0.67
70;2357.55;1282;0.67
71;2370.07;1305;0.67
72;2424.39;1299;0.68
73;2471.08;1299;0.68
74;2495.8;1263;0.68
75;2503.13;1324;0.68
76;2488.48;1332;0.69
77;2463.76;1314;0.69
78;2480.85;1327;0.69
79;2522.97;1334;0.69
80;2542.5;1339;0.7
81;2559.89;1327;0.7
82;2550.13;1342;0.7
83;2518.08;1351;0.7
84;2478.41;1386;0.7
85;2488.48;1339;0.71
86;2520.52;1339;0.71
87;2545.24;1364;0.71
88;2557.45;1359;0.71
89;2547.69;1359;0.72
90;2520.52;1361;0.72
91;2518.08;1388;0.72
92;2569.66;1383;0.72
93;2623.98;1376;0.72
94;2653.58;1344;0.73
95;2665.79;1403;0.73
96;2651.14;1411;0.73
97;2619.1;1393;0.73
98;2621.54;1406;0.73
99;2663.35;1413;0.74
100;2695.39;1415;0.74
101;2712.79;1401;0.74
102;2698.14;1413;0.74
103;2656.03;1428;0.74
104;2614.22;1462;0.74
105;2636.49;1418;0.75
106;2670.98;1413;0.75
107;2692.95;1440;0.75
108;2700.58;1433;0.75
109;2688.07;1430;0.75
110;2653.58;1438;0.76
111;2658.47;1458;0.76
112;2715.23;1450;0.76
113;2769.55;1447;0.76
114;2791.83;1415;0.76
115;2799.16;1472;0.76
116;2779.32;1482;0.77
117;2742.39;1458;0.77
118;2752.16;1472;0.77
119;2796.72;1482;0.77
120;2828.76;1482;0.77
121;2838.53;1470;0.78
122;2821.44;1480;0.78
123;2772;1492;0.78
124;2739.95;1529;0.78
125;2764.67;1480;0.78
126;2801.6;1475;0.78
127;2821.44;1504;0.79
128;2828.76;1497;0.79
129;2808.92;1497;0.79
130;2769.55;1504;0.79
131;2772;1524;0.79
132;2821.44;1519;0.79
133;2877.9;1514;0.8
134;2905.06;1482;0.8
135;2924.89;1541;0.8
136;2909.94;1551;0.8
137;2870.57;1524;0.8
138;2868.13;1539;0.8
139;2912.69;1546;0.81
140;2947.17;1549;0.81
141;2964.26;1536;0.81
142;2956.94;1549;0.81
143;2907.5;1561;0.81
144;2858.36;1593;0.81
145;2877.9;1549;0.82
146;2915.13;1541;0.82
147;2942.29;1571;0.82
148;2954.5;1561;0.82
149;2942.29;1566;0.82
150;2902.62;1574;0.82
151;2900.17;1591;0.82
152;2954.5;1586;0.83
153;3008.82;1581;0.83
154;3033.54;1549;0.83
155;3048.19;1603;0.83
156;3030.79;1615;0.83
157;2988.98;1591;0.83
158;2996.31;1608;0.84
159;3043.31;1615;0.84
160;3072.91;1608;0.84
161;3092.44;1603;0.84
162;3080.23;1615;0.84
163;3025.91;1625;0.84
164;2988.98;1657;0.84
165;3013.7;1613;0.85
166;3055.51;1603;0.85
167;3075.35;1640;0.85
168;3087.56;1628;0.85
169;3075.35;1625;0.85
170;3030.79;1638;0.85
171;3043.31;1655;0.85
172;3102.51;1650;0.86
173;3151.65;1645;0.86
174;3176.37;1615;0.86
175;3191.32;1670;0.86
176;3164.16;1687;0.86
177;3124.79;1652;0.86
178;3141.88;1675;0.86
179;3188.88;1677;0.87
180;3216.04;1672;0.87
181;3233.13;1667;0.87
182;3220.92;1677;0.87
183;3166.6;1692;0.87
184;3122.04;1722;0.87
185;3151.65;1675;0.87
186;3188.88;1660;0.88
187;3210.85;1702;0.88
188;3228.25;1690;0.88
189;3213.29;1690;0.88
190;3161.72;1707;0.88
191;3171.48;1722;0.88
192;3230.69;1711;0.88
193;3277.69;1707;0.89
194;3307.29;1682;0.89
195;3321.94;1734;0.89
196;3292.34;1749;0.89
197;3245.34;1717;0.89
198;3260.29;1739;0.89
199;3304.54;1744;0.89
200;3331.71;1736;0.9
201;3349.1;1731;0.9
202;3326.82;1744;0.9
203;3265.18;1749;0.9
204;3225.81;1781;0.9
205;3257.85;1739;0.9
206;3294.78;1726;0.9
