<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-12:32:56</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261522</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3868</WeldTime>
<DistDiff>2.19</DistDiff>
<DistAbs>75.26</DistAbs>
<Energy>18002</Energy>
<MaxPower>8196</MaxPower>
<CycleTime>8710</CycleTime>
<TrigForce>1020.84</TrigForce>
<TrigDist>73.07</TrigDist>
<RunSpeed>58.5966</RunSpeed>
<MaxForce>3631</MaxForce>
<LossPower>13.8859</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;124.67;1065;0.02
3;124.67;1073;0.02
4;127.11;1073;0.02
5;124.67;1082;0.02
6;124.67;1082;0.03
7;97.51;1080;0.03
8;62.11;1026;0.03
9;264.44;974;0.05
10;340.74;942;0.07
11;380.11;927;0.09
12;431.99;917;0.13
13;523.24;917;0.16
14;629.44;917;0.19
15;717.95;912;0.22
16;799.43;907;0.25
17;873.59;917;0.29
18;949.89;930;0.32
19;1021.3;937;0.35
20;1093.02;962;0.38
21;1171.76;986;0.41
22;1270.64;1001;0.43
23;1371.65;1014;0.45
24;1453.14;1003;0.46
25;1531.88;1055;0.48
26;1593.52;1075;0.49
27;1638.08;1087;0.5
28;1675.01;1102;0.5
29;1729.33;1119;0.51
30;1773.58;1122;0.51
31;1805.63;1119;0.51
32;1825.46;1132;0.52
33;1830.35;1139;0.52
34;1825.46;1174;0.52
35;1850.18;1137;0.53
36;1884.67;1137;0.53
37;1916.72;1157;0.54
38;1936.25;1159;0.54
39;1948.76;1162;0.54
40;1941.44;1171;0.55
41;1933.81;1184;0.55
42;1953.64;1184;0.55
43;1995.45;1176;0.56
44;2022.61;1147;0.56
45;2047.33;1196;0.56
46;2057.1;1201;0.57
47;2047.33;1198;0.57
48;2044.89;1208;0.58
49;2069.61;1216;0.58
50;2106.54;1216;0.58
51;2128.82;1213;0.59
52;2141.03;1226;0.59
53;2136.14;1238;0.59
54;2106.54;1280;0.6
55;2108.98;1238;0.6
56;2138.58;1238;0.6
57;2163.3;1250;0.6
58;2180.39;1255;0.61
59;2180.39;1253;0.61
60;2165.75;1258;0.61
61;2148.35;1278;0.61
62;2173.07;1275;0.62
63;2212.44;1282;0.62
64;2239.6;1280;0.62
65;2252.11;1275;0.63
66;2252.11;1297;0.63
67;2232.28;1314;0.63
68;2224.95;1295;0.63
69;2254.55;1310;0.64
70;2284.16;1314;0.64
71;2306.44;1299;0.64
72;2308.88;1312;0.64
73;2289.04;1317;0.64
74;2259.44;1324;0.65
75;2264.32;1337;0.65
76;2293.92;1324;0.65
77;2321.09;1312;0.65
78;2333.29;1337;0.66
79;2328.41;1337;0.66
80;2306.44;1337;0.66
81;2289.04;1359;0.66
82;2318.64;1356;0.66
83;2362.9;1366;0.67
84;2387.62;1359;0.67
85;2397.69;1359;0.67
86;2390.06;1381;0.67
87;2368.08;1396;0.67
88;2362.9;1376;0.68
89;2394.94;1388;0.68
90;2419.66;1393;0.68
91;2439.5;1381;0.68
92;2441.94;1391;0.68
93;2419.66;1396;0.69
94;2377.85;1411;0.69
95;2375.41;1408;0.69
96;2405.01;1398;0.69
97;2432.17;1393;0.69
98;2446.82;1415;0.7
99;2439.5;1413;0.7
100;2414.78;1421;0.7
101;2392.5;1438;0.7
102;2422.1;1438;0.7
103;2469.1;1435;0.7
104;2496.26;1428;0.71
105;2506.03;1435;0.71
106;2496.26;1455;0.71
107;2466.66;1470;0.71
108;2459.33;1447;0.71
109;2488.94;1462;0.71
110;2523.42;1462;0.72
111;2540.51;1447;0.72
112;2538.07;1462;0.72
113;2508.47;1467;0.72
114;2464.22;1485;0.72
115;2464.22;1475;0.72
116;2488.94;1465;0.73
117;2525.86;1460;0.73
118;2538.07;1482;0.73
119;2538.07;1477;0.73
120;2515.79;1485;0.73
121;2478.87;1504;0.73
122;2496.26;1502;0.74
123;2545.4;1504;0.74
124;2580.19;1487;0.74
125;2592.39;1504;0.74
126;2587.51;1522;0.74
127;2557.91;1534;0.74
128;2538.07;1517;0.74
129;2557.91;1529;0.75
130;2599.72;1529;0.75
131;2619.56;1514;0.75
132;2624.44;1529;0.75
133;2599.72;1531;0.75
134;2557.91;1559;0.75
135;2550.58;1539;0.76
136;2580.19;1536;0.76
137;2614.67;1529;0.76
138;2629.32;1549;0.76
139;2624.44;1544;0.76
140;2597.28;1549;0.76
141;2565.23;1574;0.77
142;2594.84;1569;0.77
143;2646.72;1569;0.77
144;2678.76;1546;0.77
145;2693.41;1574;0.77
146;2683.65;1586;0.77
147;2649.16;1598;0.78
148;2629.32;1583;0.78
149;2663.81;1591;0.78
150;2700.74;1593;0.78
151;2723.01;1583;0.78
152;2720.57;1591;0.78
153;2693.41;1598;0.78
154;2644.28;1623;0.79
155;2646.72;1603;0.79
156;2683.65;1598;0.79
157;2713.25;1598;0.79
158;2725.46;1610;0.79
159;2723.01;1610;0.79
160;2686.09;1610;0.8
161;2661.37;1635;0.8
162;2695.85;1630;0.8
163;2745.29;1630;0.8
164;2767.57;1603;0.8
165;2787.1;1638;0.8
166;2784.66;1647;0.81
167;2755.06;1655;0.81
168;2730.34;1645;0.81
169;2752.62;1655;0.81
170;2794.73;1657;0.81
171;2816.71;1643;0.81
172;2824.34;1655;0.82
173;2802.06;1660;0.82
174;2752.62;1694;0.82
175;2730.34;1667;0.82
176;2765.13;1660;0.82
177;2799.62;1660;0.82
178;2816.71;1677;0.83
179;2814.26;1670;0.83
180;2787.1;1677;0.83
