<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-26-09:18:15</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>262070</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>4038</WeldTime>
<DistDiff>2.15</DistDiff>
<DistAbs>75.13</DistAbs>
<Energy>18002.2</Energy>
<MaxPower>5547</MaxPower>
<CycleTime>8910</CycleTime>
<TrigForce>1006.2</TrigForce>
<TrigDist>72.98</TrigDist>
<RunSpeed>57.5552</RunSpeed>
<MaxForce>3611</MaxForce>
<LossPower>16.1748</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;122.38;1055;0.02
3;124.82;1055;0.02
4;122.38;1058;0.03
5;124.82;1063;0.03
6;122.38;1068;0.03
7;75.69;1060;0.03
8;106.81;1003;0.04
9;279.24;947;0.05
10;343.33;920;0.08
11;372.94;900;0.1
12;417.49;893;0.14
13;506.3;893;0.17
14;614.64;875;0.2
15;703.45;868;0.24
16;782.49;866;0.27
17;856.35;878;0.31
18;940.28;883;0.35
19;989.41;907;0.38
20;1073.34;932;0.42
21;1171.91;952;0.44
22;1283;967;0.47
23;1386.46;957;0.49
24;1472.82;1006;0.51
25;1549.42;1028;0.52
26;1606.19;1038;0.54
27;1657.77;1060;0.55
28;1721.85;1080;0.55
29;1788.69;1092;0.56
30;1832.94;1090;0.56
31;1872.31;1102;0.57
32;1887.26;1115;0.57
33;1887.26;1151;0.58
34;1904.36;1110;0.58
35;1948.91;1112;0.59
36;1985.84;1127;0.59
37;2013;1129;0.6
38;2030.4;1134;0.6
39;2030.4;1144;0.6
40;2030.4;1159;0.61
41;2062.44;1159;0.61
42;2109.13;1159;0.62
43;2141.18;1129;0.62
44;2163.46;1169;0.62
45;2173.22;1181;0.63
46;2165.9;1184;0.63
47;2170.78;1181;0.64
48;2207.71;1191;0.64
49;2247.38;1194;0.65
50;2276.99;1186;0.65
51;2289.19;1201;0.65
52;2276.99;1211;0.66
53;2252.27;1250;0.66
54;2264.47;1216;0.67
55;2298.96;1216;0.67
56;2331;1228;0.67
57;2345.96;1231;0.68
58;2345.96;1231;0.68
59;2326.12;1243;0.68
60;2318.8;1260;0.68
61;2353.28;1258;0.69
62;2400.28;1260;0.69
63;2424.7;1221;0.69
64;2437.21;1275;0.7
65;2432.33;1282;0.7
66;2410.05;1280;0.7
