<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-26-08:28:25</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>262035</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3797</WeldTime>
<DistDiff>2.18</DistDiff>
<DistAbs>75.18</DistAbs>
<Energy>18002.2</Energy>
<MaxPower>6442</MaxPower>
<CycleTime>8660</CycleTime>
<TrigForce>1003.45</TrigForce>
<TrigDist>73</TrigDist>
<RunSpeed>58.2137</RunSpeed>
<MaxForce>3614</MaxForce>
<LossPower>18.3111</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;120.24;1050;0.02
3;122.68;1055;0.03
4;122.68;1058;0.03
5;122.68;1063;0.03
6;122.68;1065;0.03
7;97.96;1063;0.04
8;60.12;1014;0.04
9;254.83;949;0.05
10;333.87;917;0.08
11;365.92;900;0.11
12;410.47;888;0.14
13;494.09;868;0.17
14;602.74;866;0.21
15;691.55;861;0.24
16;765.4;853;0.28
17;831.93;868;0.32
18;910.98;888;0.36
19;1002.23;902;0.4
20;1098.36;920;0.43
21;1189.61;920;0.46
22;1280.86;969;0.48
23;1372.11;999;0.51
24;1445.97;999;0.52
25;1522.57;1023;0.54
26;1606.49;1046;0.55
27;1677.91;1063;0.56
28;1732.23;1068;0.57
29;1771.6;1082;0.57
30;1778.92;1097;0.58
31;1781.37;1132;0.58
32;1816.16;1095;0.58
33;1857.97;1090;0.59
34;1890.01;1107;0.59
35;1914.73;1107;0.6
36;1931.82;1110;0.61
37;1934.26;1122;0.61
38;1956.54;1139;0.62
39;2010.86;1142;0.62
40;2047.79;1139;0.63
41;2074.95;1119;0.63
42;2097.23;1166;0.63
43;2097.23;1174;0.64
44;2087.47;1157;0.64
45;2099.67;1171;0.65
46;2139.04;1179;0.65
47;2178.41;1176;0.66
48;2203.13;1171;0.66
49;2213.2;1181;0.66
50;2200.69;1196;0.67
51;2183.6;1228;0.67
52;2203.13;1191;0.68
53;2242.81;1186;0.68
54;2272.41;1216;0.69
55;2289.5;1211;0.69
56;2289.5;1213;0.69
57;2272.41;1223;0.7
58;2272.41;1238;0.7
59;2309.34;1238;0.7
60;2353.59;1238;0.71
61;2378.31;1216;0.71
62;2385.63;1265;0.71
63;2378.31;1275;0.72
64;2360.91;1258;0.72
65;2366.1;1270;0.72
66;2400.59;1278;0.73
67;2435.07;1275;0.73
68;2452.16;1270;0.73
69;2449.72;1282;0.74
70;2425.31;1295;0.74
71;2400.59;1322;0.74
72;2420.12;1282;0.74
73;2459.79;1278;0.75
74;2479.32;1307;0.75
75;2491.84;1302;0.75
76;2481.77;1305;0.76
77;2454.91;1322;0.76
78;2454.91;1329;0.76
79;2501.6;1327;0.76
80;2546.16;1327;0.77
81;2568.13;1305;0.77
82;2575.76;1351;0.77
83;2555.93;1366;0.77
84;2531.21;1344;0.78
85;2546.16;1356;0.78
86;2587.97;1364;0.78
87;2615.13;1354;0.79
88;2629.78;1359;0.79
89;2617.57;1369;0.79
90;2578.2;1376;0.79
91;2558.37;1403;0.79
92;2580.65;1364;0.8
93;2610.25;1359;0.8
94;2637.41;1388;0.8
95;2644.73;1383;0.8
96;2629.78;1381;0.81
97;2595.29;1403;0.81
98;2592.85;1408;0.81
99;2642.29;1408;0.81
100;2691.43;1406;0.81
101;2716.15;1386;0.82
102;2721.03;1430;0.82
103;2706.38;1447;0.82
104;2676.78;1421;0.82
105;2691.43;1433;0.82
106;2733.54;1440;0.83
107;2768.03;1428;0.83
108;2785.12;1430;0.83
109;2772.91;1440;0.83
110;2731.1;1450;0.83
111;2701.5;1477;0.84
112;2725.91;1440;0.84
113;2770.47;1428;0.84
114;2790.31;1458;0.84
115;2797.63;1450;0.84
116;2777.79;1453;0.85
117;2743.31;1472;0.85
118;2738.43;1477;0.85
119;2782.68;1477;0.85
120;2839.44;1475;0.85
121;2869.05;1458;0.86
122;2881.56;1497;0.86
123;2869.05;1517;0.86
124;2832.12;1487;0.86
125;2834.56;1497;0.86
126;2876.37;1502;0.87
127;2916.04;1504;0.87
128;2933.13;1492;0.87
129;2928.25;1504;0.87
130;2888.88;1514;0.87
131;2844.33;1571;0.87
132;2861.72;1507;0.88
133;2901.09;1509;0.88
134;2928.25;1524;0.88
135;2938.02;1519;0.88
136;2925.81;1519;0.88
137;2886.44;1524;0.89
138;2876.37;1544;0.89
139;2930.69;1541;0.89
140;2982.57;1536;0.89
141;3012.18;1490;0.89
142;3024.38;1561;0.89
143;3007.29;1563;0.9
144;2967.62;1554;0.9
145;2985.02;1563;0.9
146;3029.27;1569;0.9
147;3064.06;1574;0.9
148;3081.15;1559;0.91
149;3076.27;1574;0.91
150;3029.27;1583;0.91
151;2989.9;1635;0.91
152;3014.62;1574;0.91
153;3053.99;1576;0.91
154;3078.71;1593;0.92
155;3090.91;1588;0.92
156;3073.82;1588;0.92
157;3026.83;1593;0.92
158;3029.27;1610;0.92
159;3088.47;1608;0.92
160;3135.47;1603;0.92
161;3162.63;1554;0.93
162;3172.4;1628;0.93
163;3147.68;1633;0.93
164;3113.19;1618;0.93
165;3137.91;1628;0.93
166;3179.72;1635;0.93
167;3214.21;1640;0.94
168;3226.72;1625;0.94
169;3229.16;1638;0.94
170;3187.35;1647;0.94
171;3135.47;1702;0.94
172;3155;1633;0.94
173;3194.68;1638;0.94
174;3221.84;1655;0.95
175;3236.49;1647;0.95
176;3226.72;1652;0.95
177;3179.72;1655;0.95
178;3162.63;1672;0.95
179;3211.77;1670;0.95
180;3263.65;1667;0.96
181;3293.25;1618;0.96
182;3313.09;1697;0.96
183;3288.37;1694;0.96
184;3246.25;1682;0.96
185;3256.33;1697;0.96
186;3305.46;1697;0.96
187;3337.5;1704;0.97
188;3359.78;1690;0.97
189;3357.34;1702;0.97
190;3308.21;1714;0.97
191;3261.21;1768;0.97
192;3288.37;1694;0.97
193;3327.74;1699;0.97
194;3352.46;1719;0.98
195;3369.85;1711;0.98
196;3350.02;1714;0.98
197;3298.14;1719;0.98
198;3298.14;1736;0.98
199;3350.02;1734;0.98
200;3396.71;1726;0.99
201;3423.87;1684;0.99
202;3441.27;1756;0.99
203;3406.78;1756;0.99
204;3364.67;1744;0.99
205;3384.5;1756;0.99
206;3433.94;1761;0.99
207;3465.99;1758;1
208;3485.52;1751;1
209;3473.31;1763;1
210;3414.11;1776;1
211;3384.5;1823;1
212;3416.55;1758;1
213;3455.92;1761;1
214;3478.19;1786;1.01
215;3490.4;1776;1.01
