<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-12-05-14:12:19</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2404</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1741</WeldTime>
<DistDiff>3.42001</DistDiff>
<DistAbs>78.3</DistAbs>
<Energy>3271.72</Energy>
<MaxPower>2124.15</MaxPower>
<CycleTime>6040</CycleTime>
<TrigForce>500.748</TrigForce>
<TrigDist>74.88</TrigDist>
<RunSpeed>68.0109</RunSpeed>
<MaxForce>605.243</MaxForce>
<LossPower>248.669</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;498.795;0
3;0;500.748;0
4;0;502.701;0
5;0;502.701;0
6;0;500.748;0
7;0;504.654;0
8;0;492.691;0.0100021
9;0;472.915;0.0100021
10;0.667603;453.383;0.0200043
11;22.6409;451.186;0.0400009
12;32.712;437.513;0.0500031
13;47.3609;429.456;0.0699997
14;72.0809;423.597;0.090004
15;101.684;427.503;0.110001
16;136.475;417.737;0.120003
17;168.519;415.784;0.139999
18;198.122;407.971;0.160004
19;227.725;401.868;0.18
20;250.004;409.925;0.200005
21;274.724;399.915;0.220001
22;299.444;397.961;0.240005
23;321.417;397.961;0.260002
24;336.371;397.961;0.280006
25;361.091;394.055;0.300003
26;378.487;394.055;0.310005
27;395.577;386.242;0.330002
28;405.648;401.868;0.350006
29;415.414;401.868;0.370003
30;417.856;388.195;0.380005
31;432.505;407.971;0.400002
32;449.9;403.821;0.410004
33;454.783;405.774;0.43
34;464.854;397.961;0.440002
35;469.737;411.878;0.459999
36;477.062;403.821;0.470001
37;481.944;419.691;0.490005
38;499.34;397.961;0.5
39;511.547;401.868;0.520004
40;516.736;413.831;0.530006
41;524.06;396.008;0.550003
42;519.177;403.821;0.560005
43;519.177;405.774;0.57
44;521.619;411.878;0.590004
45;528.943;401.868;0.600006
46;531.384;407.971;0.610001
47;536.267;396.008;0.620003
48;541.15;421.644;0.639999
49;538.709;411.878;0.650002
50;531.384;399.915;0.660004
51;541.15;417.737;0.68
52;553.663;409.925;0.690002
53;560.987;405.774;0.700005
54;565.87;399.915;0.720001
55;573.5;417.737;0.730003
56;578.383;411.878;0.75
57;583.266;425.55;0.760002
58;603.103;397.961;0.780006
59;620.193;411.878;0.790001
60;630.264;423.597;0.800003
61;635.147;403.821;0.82
62;640.03;415.784;0.830002
63;635.147;409.925;0.840004
64;637.589;421.644;0.860001
65;647.355;407.971;0.870003
66;654.984;415.784;0.889999
67;662.309;399.915;0.900002
68;664.75;433.607;0.920006
69;662.309;419.691;0.93
70;654.984;407.971;0.950005
71;669.633;433.607;0.970001
72;684.587;419.691;0.980003
73;696.795;421.644;1
74;701.678;411.878;1.01
75;706.866;427.503;1.03001
76;706.866;421.644;1.04
77;714.19;437.513;1.06001
78;736.469;409.925;1.07
79;758.442;417.737;1.09
80;770.955;435.56;1.10001
81;778.279;411.878;1.12
82;780.721;421.644;1.14
83;775.838;419.691;1.15
84;775.838;429.456;1.17001
85;783.162;411.878;1.19
86;795.675;421.644;1.2
87;800.558;407.971;1.22
88;802.999;439.467;1.24001
89;800.558;429.456;1.25
90;795.675;413.831;1.27
91;812.765;441.42;1.29
92;832.602;427.503;1.3
93;845.115;431.654;1.32
94;854.881;419.691;1.34
95;867.088;437.513;1.35001
96;869.835;433.607;1.36
97;877.159;449.232;1.38
98;904.321;413.831;1.39
99;924.158;431.654;1.41
100;941.248;447.279;1.42001
101;953.761;419.691;1.43
102;956.202;433.607;1.45
103;953.761;431.654;1.46
104;961.085;445.326;1.47
105;980.922;429.456;1.49001
106;998.013;435.56;1.5
107;1012.97;421.644;1.51
108;1017.85;441.42;1.52
109;1012.97;445.326;1.53001
110;1008.08;427.503;1.55
111;1032.8;449.232;1.56001
112;1057.22;443.373;1.57
113;1074.61;445.326;1.58
114;1092.01;435.56;1.59
115;1096.89;455.336;1.60001
116;1096.89;447.279;1.61
117;1106.66;467.055;1.62
118;1138.7;443.373;1.63
119;1165.86;445.326;1.64
120;1178.38;467.055;1.65
121;1195.47;443.373;1.66
122;1193.03;451.186;1.67001
123;1185.7;449.232;1.67001
124;1190.58;465.102;1.68
125;1212.86;441.42;1.69
126;1227.82;453.383;1.7
127;1235.14;435.56;1.71
128;1240.02;469.008;1.72
129;1225.38;463.149;1.73
130;1217.75;443.373;1.73
131;1244.91;472.915;1.74001
132;1272.07;463.149;1.75
133;1289.46;467.055;1.76
134;1301.67;453.383;1.77
135;1311.74;480.972;1.77
136;1306.86;465.102;1.78001
137;1309.3;488.784;1.79
138;1341.35;455.336;1.79
139;1370.95;465.102;1.8
140;1390.79;484.878;1.81001
141;1405.43;457.289;1.81001
142;1410.32;470.962;1.82
143;1395.67;467.055;1.83
144;1393.23;484.878;1.83
145;1415.51;459.243;1.84
146;1432.6;475.112;1.84
147;1442.67;455.336;1.85001
148;1449.99;496.597;1.86
149;1437.48;480.972;1.86
150;1417.95;463.149;1.87
151;1432.6;496.597;1.87
152;1467.08;480.972;1.88
153;1482.04;482.925;1.88
154;1499.43;469.008;1.89
155;1504.31;498.795;1.9
156;1499.43;484.878;1.9
157;1496.99;506.607;1.91
158;1524.15;461.196;1.91
159;1556.2;484.878;1.92001
160;1575.73;496.597;1.92001
161;1588.24;469.008;1.93
162;1580.92;484.878;1.93
163;1563.52;482.925;1.94
164;1553.75;498.795;1.95
165;1573.29;475.112;1.95
166;1590.68;490.738;1.96
167;1593.12;469.008;1.96
168;1598.01;494.644;1.96
