<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-09-27-11:29:49</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1647</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1577</WeldTime>
<DistDiff>2.47</DistDiff>
<DistAbs>78.68</DistAbs>
<Energy>3272.05</Energy>
<MaxPower>2268.59</MaxPower>
<CycleTime>5750</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>76.21</TrigDist>
<RunSpeed>69.5982</RunSpeed>
<MaxForce>597.43</MaxForce>
<LossPower>212.867</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;504.654;0
3;0;504.654;0
4;0;504.654;0.0100021
5;0;502.701;0.0100021
6;0;506.607;0.0100021
7;0;506.607;0.0100021
8;0;479.019;0.0100021
9;0;427.503;0.0200043
10;53.56;417.737;0.0400009
11;93.234;372.326;0.0800018
12;125.278;362.56;0.120003
13;172.277;334.727;0.169998
14;231.483;332.774;0.220001
15;308.084;309.091;0.270004
16;374.615;301.279;0.32
17;431.379;279.55;0.370003
18;483.261;307.138;0.419998
19;535.142;293.222;0.470001
20;591.906;289.315;0.510002
21;658.437;314.951;0.550003
22;727.714;311.045;0.590004
23;794.244;319.102;0.620003
24;861.08;323.008;0.650002
25;925.169;342.784;0.68
26;981.933;344.737;0.700005
27;1036.26;378.185;0.709999
28;1112.86;354.503;0.720001
29;1176.95;374.279;0.730003
30;1228.83;399.915;0.739998
31;1270.94;382.092;0.75
32;1302.99;399.915;0.75
33;1315.5;401.868;0.760002
34;1339.92;419.691;0.760002
35;1379.59;396.008;0.760002
36;1414.08;411.878;0.770004
37;1443.68;392.102;0.770004
38;1463.52;437.513;0.779999
39;1468.4;425.55;0.779999
40;1468.4;405.774;0.790001
41;1508.07;437.513;0.790001
42;1557.21;423.597;0.800003
43;1589.56;425.55;0.800003
44;1621.6;413.831;0.809998
45;1636.25;445.326;0.82
46;1638.69;429.456;0.82
47;1653.65;457.289;0.830002
48;1705.53;411.878;0.830002
49;1754.97;431.654;0.840004
50;1787.01;451.186;0.849998
51;1811.73;419.691;0.860001
52;1811.73;435.56;0.860001
53;1801.66;437.513;0.870003
54;1811.73;453.383;0.879997
55;1851.1;427.503;0.889999
56;1880.7;445.326;0.889999
57;1900.54;425.55;0.900002
58;1902.98;479.019;0.910004
59;1888.33;457.289;0.919998
60;1866.05;445.326;0.919998
61;1895.66;479.019;0.93
62;1939.91;461.196;0.940002
63;1964.63;463.149;0.940002
64;1982.02;453.383;0.950005
65;1984.47;482.925;0.950005
66;1967.07;472.915;0.959999
67;1962.19;496.597;0.959999
68;2016.51;447.279;0.970001
69;2056.18;475.112;0.970001
70;2078.46;490.738;0.980003
71;2090.67;459.243;0.980003
72;2073.27;480.972;0.980003
73;2043.67;486.831;0.989998
74;2041.23;492.691;0.989998
75;2073.27;469.008;1
76;2090.67;480.972;1
77;2097.99;470.962;1
78;2093.11;516.373;1.01
