<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-11-29-13:24:19</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2292</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1855</WeldTime>
<DistDiff>2.68</DistDiff>
<DistAbs>78.96</DistAbs>
<Energy>3270.05</Energy>
<MaxPower>1985.97</MaxPower>
<CycleTime>6050</CycleTime>
<TrigForce>504.654</TrigForce>
<TrigDist>76.28</TrigDist>
<RunSpeed>68.8448</RunSpeed>
<MaxForce>599.384</MaxForce>
<LossPower>240.963</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;502.701;0
3;0;506.607;0
4;0;502.701;0
5;0;508.56;0
6;0;508.56;0
7;0;506.607;0
8;0;477.065;0.0100021
9;0;431.654;0.0200043
10;27.9054;401.868;0.0400009
11;74.9039;376.232;0.0699997
12;109.39;362.56;0.0999985
13;168.901;348.643;0.139999
14;252.827;332.774;0.169998
15;326.682;326.914;0.200005
16;391.076;317.148;0.239998
17;447.84;303.232;0.270004
18;499.721;317.148;0.300003
19;546.415;312.998;0.330002
20;603.179;312.998;0.360001
21;670.015;328.867;0.389999
22;729.221;330.821;0.410004
23;788.427;336.68;0.43
24;847.633;352.55;0.450005
25;899.514;362.56;0.459999
26;948.954;378.185;0.470001
27;1020.67;384.045;0.480003
28;1087.2;376.232;0.489998
29;1143.97;403.821;0.5
30;1193.41;405.774;0.510002
31;1225.45;405.774;0.510002
32;1240.41;415.784;0.510002
33;1255.05;429.456;0.520004
34;1299.61;421.644;0.520004
35;1336.54;421.644;0.529999
36;1361.26;407.971;0.529999
37;1385.98;423.597;0.540001
38;1388.42;433.607;0.540001
39;1385.98;411.878;0.550003
40;1413.14;425.55;0.559998
41;1462.58;429.456;0.57
42;1492.18;425.55;0.57
43;1516.9;411.878;0.580002
44;1534.3;439.467;0.590004
45;1539.18;429.456;0.590004
46;1539.18;449.232;0.599998
47;1580.99;431.654;0.610001
48;1627.99;425.55;0.610001
49;1657.59;451.186;0.620003
50;1674.99;429.456;0.630005
51;1679.87;431.654;0.630005
52;1667.66;435.56;0.639999
53;1660.04;451.186;0.650002
