<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-12-05-14:13:46</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2406</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1826</WeldTime>
<DistDiff>3.7</DistDiff>
<DistAbs>78.37</DistAbs>
<Energy>3270.21</Energy>
<MaxPower>2059.88</MaxPower>
<CycleTime>6170</CycleTime>
<TrigForce>504.654</TrigForce>
<TrigDist>74.67</TrigDist>
<RunSpeed>68.0675</RunSpeed>
<MaxForce>605.243</MaxForce>
<LossPower>248.535</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;500.748;0
3;0;504.654;0
4;0;502.701;0.0100021
5;0;504.654;0.0100021
6;0;506.607;0.0100021
7;0;504.654;0.0100021
8;0;496.597;0.0100021
9;0;475.112;0.0200043
10;0;463.149;0.0200043
11;15.45;445.326;0.0400009
12;22.7744;449.232;0.0500031
13;30.4041;433.607;0.0699997
14;49.9359;425.55;0.090004
15;77.0974;429.456;0.0999985
16;104.259;417.737;0.120003
17;131.42;413.831;0.139999
18;156.14;405.774;0.150002
19;180.86;413.831;0.169998
20;205.58;407.971;0.190002
21;225.417;423.597;0.200005
22;259.903;394.055;0.220001
23;287.065;405.774;0.240005
24;311.785;413.831;0.25
25;331.622;396.008;0.270004
26;351.459;405.774;0.279999
27;366.108;405.774;0.300003
28;375.874;413.831;0.310005
29;390.828;405.774;0.330002
30;400.594;409.925;0.340004
31;415.548;397.961;0.349998
32;422.872;429.456;0.370003
33;425.314;415.784;0.380005
34;420.431;407.971;0.400002
35;427.755;429.456;0.410004
36;440.268;413.831;0.43
37;445.151;415.784;0.440002
38;450.034;405.774;0.459999
39;454.917;419.691;0.470001
40;454.917;415.784;0.490005
41;454.917;431.654;0.5
42;467.429;403.821;0.510002
43;482.078;419.691;0.529999
44;489.708;431.654;0.540001
45;492.149;417.737;0.550003
46;492.149;419.691;0.560005
47;489.708;425.55;0.57
48;489.708;427.503;0.580002
49;492.149;417.737;0.599998
50;494.591;421.644;0.610001
51;499.474;411.878;0.620003
52;501.915;433.607;0.630005
53;499.474;429.456;0.639999
54;492.149;415.784;0.660004
55;497.032;433.607;0.669998
56;509.24;429.456;0.68
57;511.681;429.456;0.690002
58;519.311;425.55;0.709999
59;521.752;437.513;0.720001
60;521.752;435.56;0.730003
61;521.752;453.383;0.740005
62;533.959;427.503;0.75
63;544.031;435.56;0.760002
64;553.797;449.232;0.770004
65;551.355;429.456;0.779999
66;551.355;437.513;0.790001
67;544.031;441.42;0.800003
68;538.842;447.279;0.810005
69;544.031;437.513;0.830002
70;544.031;439.467;0.840004
71;546.472;427.503;0.849998
72;544.031;459.243;0.860001
73;536.401;447.279;0.870003
74;526.635;437.513;0.880005
75;529.077;459.243;0.889999
76;536.401;451.186;0.900002
77;536.401;451.186;0.910004
78;538.842;443.373;0.919998
79;541.284;457.289;0.93
80;544.031;453.383;0.940002
81;546.472;467.055;0.950005
82;566.004;437.513;0.959999
83;580.958;451.186;0.970001
84;590.724;461.196;0.990005
85;598.354;441.42;1
86;600.795;453.383;1.01
87;600.795;453.383;1.02
88;595.607;459.243;1.03
89;600.795;447.279;1.04
90;608.119;453.383;1.05
91;613.002;439.467;1.06001
