<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-09-27-09:35:23</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1629</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1442</WeldTime>
<DistDiff>2.24001</DistDiff>
<DistAbs>78.41</DistAbs>
<Energy>3271.07</Energy>
<MaxPower>2451.55</MaxPower>
<CycleTime>5600</CycleTime>
<TrigForce>500.748</TrigForce>
<TrigDist>76.17</TrigDist>
<RunSpeed>69.7527</RunSpeed>
<MaxForce>593.524</MaxForce>
<LossPower>0</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;106.204;500.748;0
3;106.204;498.795;0
4;108.646;498.795;0
5;108.646;504.654;0
6;108.646;502.701;0
7;93.997;500.748;0
8;36.9274;490.738;0.0100021
9;170.293;435.56;0.0200043
10;212.104;423.597;0.0400009
11;209.662;384.045;0.0699997
12;249.336;378.185;0.110001
13;343.028;354.503;0.150002
14;434.278;334.727;0.190002
15;505.997;312.998;0.240005
16;542.924;289.315;0.290001
17;572.832;311.045;0.340004
18;619.526;295.419;0.389999
19;676.29;279.55;0.43
20;743.126;309.091;0.480003
21;802.332;299.326;0.520004
22;851.772;303.232;0.550003
23;901.212;295.419;0.580002
24;947.905;324.961;0.610001
25;990.02;328.867;0.639999
26;1049.23;356.456;0.660004
27;1120.94;328.867;0.68
28;1182.59;358.409;0.690002
29;1241.8;380.139;0.700005
30;1293.68;364.513;0.709999
31;1333.05;384.045;0.720001
32;1365.4;388.195;0.720001
33;1409.65;411.878;0.730003
34;1459.09;390.149;0.730003
35;1503.65;403.821;0.740005
36;1535.69;384.045;0.740005
37;1562.85;437.513;0.75
38;1572.62;417.737;0.75
39;1585.13;399.915;0.760002
40;1634.27;435.56;0.760002
41;1678.82;417.737;0.770004
42;1713.31;423.597;0.779999
43;1745.66;405.774;0.779999
44;1765.19;431.654;0.790001
45;1772.82;421.644;0.790001
46;1799.98;447.279;0.800003
47;1864.07;399.915;0.810005
48;1908.63;425.55;0.810005
49;1945.55;441.42;0.82
50;1972.72;409.925;0.830002
51;1972.72;431.654;0.840004
52;1967.83;427.503;0.840004
