<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-12-06-09:22:17</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2443</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>2266</WeldTime>
<DistDiff>4.02</DistDiff>
<DistAbs>78.34</DistAbs>
<Energy>3271.47</Energy>
<MaxPower>1878.26</MaxPower>
<CycleTime>6560</CycleTime>
<TrigForce>500.748</TrigForce>
<TrigDist>74.32</TrigDist>
<RunSpeed>67.9963</RunSpeed>
<MaxForce>601.337</MaxForce>
<LossPower>257.424</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;502.701;0
3;0;502.701;0
4;0;506.607;0
5;0;506.607;0
6;0;506.607;0
7;0;504.654;0
8;0;502.701;0.0100021
9;0;486.831;0.0100021
10;0;475.112;0.0199966
11;0;465.102;0.0299988
12;0;459.243;0.0400009
13;4.12;453.383;0.0500031
14;19.0741;451.186;0.0599976
15;43.7941;453.383;0.0699997
16;68.2089;437.513;0.0800018
17;90.4874;443.373;0.090004
18;105.441;443.373;0.110001
19;117.649;433.607;0.120003
20;132.603;435.56;0.120003
21;144.81;435.56;0.129997
22;159.764;441.42;0.139999
23;174.413;437.513;0.150002
24;186.926;437.513;0.160004
25;196.692;429.456;0.169998
26;206.763;453.383;0.18
27;211.646;443.373;0.190002
28;214.087;435.56;0.199997
29;218.97;453.383;0.199997
30;228.736;445.326;0.209999
31;233.924;443.373;0.220001
32;233.924;443.373;0.220001
33;236.366;453.383;0.230003
34;236.366;447.279;0.239998
35;238.807;463.149;0.25
36;246.132;437.513;0.25
37;251.015;447.279;0.260002
38;253.456;457.289;0.269997
39;253.456;439.467;0.279999
40;248.573;449.232;0.279999
41;243.69;451.186;0.290001
42;241.249;457.289;0.300003
43;241.249;451.186;0.300003
44;238.807;457.289;0.309998
45;236.366;445.326;0.32
46;233.924;467.055;0.32
47;231.178;461.196;0.330002
48;223.853;449.232;0.330002
49;223.853;470.962;0.340004
50;226.295;457.289;0.349998
51;228.736;457.289;0.349998
52;228.736;453.383;0.360001
53;233.924;463.149;0.360001
54;231.178;461.196;0.370003
55;233.924;475.112;0.379997
