<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-09-28-11:27:11</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1687</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1558</WeldTime>
<DistDiff>2.36</DistDiff>
<DistAbs>78.51</DistAbs>
<Energy>3270.45</Energy>
<MaxPower>2285.59</MaxPower>
<CycleTime>5680</CycleTime>
<TrigForce>504.654</TrigForce>
<TrigDist>76.15</TrigDist>
<RunSpeed>70.3139</RunSpeed>
<MaxForce>607.196</MaxForce>
<LossPower>215.403</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;508.56;0
3;0;506.607;0
4;0;506.607;0
5;0;510.514;0
6;0;504.654;0
7;0;506.607;0.0100021
8;0;498.795;0.0100021
9;0;447.279;0.0199966
10;55.9061;429.456;0.0400009
11;95.5802;394.055;0.0699997
12;137.391;388.195;0.110001
13;189.272;356.456;0.150002
14;260.99;352.55;0.199997
15;332.709;334.727;0.239998
16;394.356;336.68;0.290001
17;451.121;319.102;0.330002
18;507.885;314.951;0.379997
19;564.65;309.091;0.419998
20;616.531;334.727;0.459999
21;665.971;324.961;0.5
22;712.97;319.102;0.529999
23;777.058;344.737;0.559998
24;843.589;336.68;0.589996
25;900.353;346.69;0.610001
26;964.747;348.643;0.629997
27;1014.19;372.326;0.650002
28;1056;386.242;0.659996
29;1112.76;401.868;0.669998
30;1182.04;382.092;0.68
31;1228.73;409.925;0.689995
32;1273.29;419.691;0.689995
33;1305.33;405.774;0.689995
34;1317.85;419.691;0.699997
35;1325.17;427.503;0.699997
36;1354.77;427.503;0.699997
37;1394.45;425.55;0.709999
38;1421.61;419.691;0.709999
39;1451.21;419.691;0.720001
40;1465.86;449.232;0.720001
41;1460.98;429.456;0.729996
42;1473.19;431.654;0.739998
43;1525.07;451.186;0.739998
44;1562.3;437.513;0.75
45;1594.34;431.654;0.75
46;1621.51;437.513;0.760002
47;1631.27;449.232;0.760002
48;1633.71;459.243;0.769997
49;1666.06;457.289;0.769997
50;1727.71;433.607;0.779999
51;1767.08;457.289;0.790001
52;1796.68;453.383;0.790001
53;1811.64;443.373;0.799995
54;1809.19;453.383;0.809998
55;1799.12;467.055;0.809998
56;1826.28;461.196;0.82
57;1863.52;453.383;0.830002
58;1893.12;441.42;0.830002
59;1907.77;461.196;0.839996
60;1900.44;479.019;0.849998
61;1880.61;455.336;0.849998
62;1875.72;470.962;0.860001
63;1922.72;482.925;0.860001
64;1959.65;472.915;0.869995
65;1984.37;461.196;0.869995
66;1996.88;477.065;0.879997
67;1991.7;482.925;0.879997
68;1974.6;504.654;0.889999
69;1996.88;484.878;0.889999
70;2053.65;469.008;0.900002
71;2088.13;500.748;0.900002
72;2110.41;484.878;0.909996
73;2110.41;482.925;0.909996
74;2088.13;488.784;0.919998
75;2063.41;506.607;0.919998
76;2078.37;492.691;0.93
77;2112.85;484.878;0.93
78;2130.25;467.055;0.939995
79;2137.57;498.795;0.939995
80;2117.74;510.514;0.949997
81;2080.81;479.019;0.949997
82;2065.85;502.701;0.949997
83;2107.97;506.607;0.959999
84;2142.46;502.701;0.959999
85;2159.85;492.691;0.970001
86;2164.73;494.644;0.970001
87;2147.34;514.42;0.979996
88;2122.62;510.514;0.979996
89;2140.01;522.477;0.989998
90;2191.9;480.972;0.989998
91;2219.06;508.56;0.989998
92;2236.15;516.373;1
93;2233.71;490.738;1
94;2204.1;510.514;1
95;2172.06;518.326;1.01
96;2179.38;522.477;1.01
97;2211.73;500.748;1.01
98;2221.5;502.701;1.02
99;2221.5;504.654;1.02
100;2196.78;538.102;1.02
101;2147.34;510.514;1.03
102;2130.25;510.514;1.03
103;2169.62;532.243;1.03
104;2196.78;514.42;1.04
105;2211.73;504.654;1.04
106;2208.99;512.467;1.04
107;2187.01;524.43;1.05
108;2157.41;528.336;1.05
109;2167.18;532.243;1.05
110;2219.06;496.597;1.06
111;2243.78;524.43;1.06
112;2255.99;522.477;1.06
113;2248.66;502.701;1.07
114;2214.18;518.326;1.07
115;2176.94;532.243;1.07
116;2187.01;526.383;1.08
117;2211.73;510.514;1.08
118;2221.5;506.607;1.08
119;2221.5;516.373;1.08
120;2191.9;542.009;1.09
121;2152.22;514.42;1.09
122;2130.25;520.524;1.09
123;2169.62;538.102;1.09
124;2199.22;524.43;1.1
125;2216.62;510.514;1.1
126;2211.73;522.477;1.1
127;2191.9;532.243;1.11
128;2159.85;544.206;1.11
129;2167.18;536.149;1.11
130;2211.73;510.514;1.11
131;2238.9;538.102;1.12
132;2251.1;530.29;1.12
133;2243.78;518.326;1.12
134;2204.1;528.336;1.12
135;2169.62;540.056;1.13
136;2174.5;530.29;1.13
137;2201.66;522.477;1.13
138;2208.99;506.607;1.14
139;2204.1;526.383;1.14
140;2176.94;544.206;1.14
141;2135.13;518.326;1.14
142;2110.41;532.243;1.15
143;2144.9;544.206;1.15
144;2174.5;528.336;1.15
145;2187.01;516.373;1.15
146;2184.57;530.29;1.16
147;2164.73;536.149;1.16
148;2132.69;553.972;1.16
149;2142.46;538.102;1.16
150;2196.78;518.326;1.16
151;2219.06;548.112;1.17
152;2231.27;532.243;1.17
153;2223.94;526.383;1.17
154;2191.9;532.243;1.17
155;2154.66;550.066;1.17
156;2162.29;536.149;1.18
157;2189.46;528.336;1.18
158;2196.78;510.514;1.18
159;2194.34;538.102;1.18
160;2167.18;546.159;1.18999
161;2122.62;520.524;1.18999
162;2097.9;540.056;1.18999
163;2132.69;552.019;1.18999
164;2159.85;534.196;1.18999
165;2174.5;522.477;1.2
166;2169.62;534.196;1.2
167;2149.78;542.009;1.2
168;2117.74;555.925;1.2
169;2122.62;546.159;1.2
170;2174.5;520.524;1.21
171;2201.66;548.112;1.21
172;2216.62;542.009;1.21
173;2206.55;528.336;1.21
174;2174.5;540.056;1.21
175;2142.46;553.972;1.21
176;2144.9;546.159;1.22
177;2172.06;534.196;1.22
178;2184.57;520.524;1.22
179;2176.94;538.102;1.22
