<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-10-13-11:30:47</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1838</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1106</WeldTime>
<DistDiff>1.95</DistDiff>
<DistAbs>78.05</DistAbs>
<Energy>3272.26</Energy>
<MaxPower>3275.23</MaxPower>
<CycleTime>5250</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>76.1</TrigDist>
<RunSpeed>69.4343</RunSpeed>
<MaxForce>619.16</MaxForce>
<LossPower>210.902</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;502.701;0
3;0;504.654;0
4;0;502.701;0
5;0;506.607;0
6;0;506.607;0
7;0;506.607;0
8;0;492.691;0
9;1.20166;429.456;0.0200043
10;68.0372;427.503;0.0400009
11;104.965;380.139;0.0800018
12;144.639;380.139;0.120003
13;206.286;354.503;0.160004
14;287.77;356.456;0.209999
15;366.813;312.998;0.25
16;426.019;319.102;0.300003
17;482.784;324.961;0.349998
18;546.873;299.326;0.389999
19;606.078;319.102;0.43
20;663.148;324.961;0.470001
21;724.796;342.784;0.5
22;793.767;336.68;0.529999
23;858.161;354.503;0.560005
24;919.809;342.784;0.580002
25;979.015;394.055;0.599998
26;1016.25;384.045;0.610001
27;1060.5;386.242;0.620003
28;1124.89;421.644;0.630005
29;1176.47;411.878;0.639999
30;1223.47;415.784;0.639999
31;1265.58;413.831;0.650002
32;1290.3;437.513;0.650002
33;1304.95;437.513;0.650002
34;1344.63;455.336;0.660004
35;1398.95;415.784;0.660004
36;1438.32;439.467;0.660004
37;1477.69;449.232;0.669998
38;1510.04;425.55;0.669998
39;1517.36;443.373;0.68
40;1524.69;447.279;0.68
41;1561.92;453.383;0.690002
42;1606.17;435.56;0.690002
43;1640.66;443.373;0.700005
44;1662.93;435.56;0.700005
45;1667.82;470.962;0.709999
46;1658.05;449.232;0.720001
47;1665.38;447.279;0.720001
48;1719.7;469.008;0.730003
49;1744.42;457.289;0.730003
50;1776.46;447.279;0.739998
51;1801.18;451.186;0.739998
52;1816.14;467.055;0.75
53;1813.7;475.112;0.760002
