<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-10-13-10:37:17</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1823</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1157</WeldTime>
<DistDiff>2.11</DistDiff>
<DistAbs>78.17</DistAbs>
<Energy>3271.63</Energy>
<MaxPower>3166.45</MaxPower>
<CycleTime>5230</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>76.06</TrigDist>
<RunSpeed>71.1506</RunSpeed>
<MaxForce>619.16</MaxForce>
<LossPower>211.035</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;502.701;0
3;0;502.701;0
4;0;500.748;0
5;0;502.701;0
6;0;504.654;0
7;0;500.748;0
8;0;470.962;0
9;0;427.503;0.0100021
10;60.274;409.925;0.0400009
11;102.39;376.232;0.0699997
12;134.434;366.466;0.120003
13;191.198;346.69;0.160004
14;262.917;344.737;0.209999
15;341.96;317.148;0.25
16;406.049;321.055;0.300003
17;457.93;301.279;0.350006
18;512.253;305.185;0.389999
19;566.576;332.774;0.43
20;613.575;324.961;0.470001
21;670.339;326.914;0.5
22;736.869;344.737;0.529999
23;796.075;344.737;0.560005
24;858.028;348.643;0.580002
25;917.234;356.456;0.600006
26;973.998;378.185;0.620003
27;1018.56;386.242;0.630005
28;1082.64;401.868;0.639999
29;1151.62;390.149;0.650002
30;1201.06;413.831;0.660004
31;1245.61;421.644;0.660004
32;1272.77;413.831;0.660004
33;1287.42;427.503;0.670006
34;1299.94;437.513;0.670006
35;1334.42;439.467;0.670006
36;1368.91;427.503;0.68
37;1393.63;421.644;0.68
38;1418.35;427.503;0.690002
39;1425.98;447.279;0.690002
40;1423.23;425.55;0.700005
41;1445.51;433.607;0.709999
42;1494.95;447.279;0.709999
43;1529.44;437.513;0.720001
44;1556.6;427.503;0.720001
45;1578.88;439.467;0.730003
46;1581.32;447.279;0.740005
47;1586.2;461.196;0.740005
48;1630.76;453.383;0.75
49;1680.2;435.56;0.75
50;1712.24;457.289;0.760002
51;1736.96;451.186;0.770004
52;1749.17;447.279;0.770004
53;1744.29;455.336;0.779999
54;1741.84;467.055;0.790001
