<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2025-02-04-11:49:21</TimeStamp>
<UserName>Operator </UserName>
<PressTyp>MPX-50</PressTyp>
<Generator>MAG-Cabinet Serie v01</Generator>
<GenFreq>20</GenFreq>
<MaxForce>5200</MaxForce>
<MaxPower>7200</MaxPower>
<RunupPressure>1.00</RunupPressure>
<RunupDist>2.00</RunupDist>
<RunPress>1.00</RunPress>
<RunBackPress1>1.00</RunBackPress1>
<RunBackPress2>1.50</RunBackPress2>
<RunBackDist>2.00</RunBackDist>
<TrigValue>600.00</TrigValue>
<TrigModeUnit>N</TrigModeUnit>
<HoldPress>0.10</HoldPress>
<HoldTime>500</HoldTime>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>MPX-TC SN019096</PressNr>
<MaxLoss>1080</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.20</PressRiseTime>
<RunPressure>1.30</RunPressure>
<Amplitude>70</Amplitude>
<WeldMode>1800.00</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>5697</WeldNr>
<RecipeName>Q_SCON25 - 35AL Recommended Set</RecipeName>
<WeldTime>1.19</WeldTime>
<DistDiff>2.43</DistDiff>
<DistAbs>44.49</DistAbs>
<Energy>1802.6</Energy>
<MaxPower>1740</MaxPower>
<CycleTime>5.47</CycleTime>
<TrigForce>645</TrigForce>
<TrigDist>42.06</TrigDist>
<RunSpeed>90</RunSpeed>
<MaxForce>1145</MaxForce>
<LossPower>19</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
0;0;636;0.00
2;0;640;0.00
4;0;644;0.01
6;0;649;0.01
8;0;653;0.01
10;0;657;0.02
12;0;661;0.02
14;0;665;0.02
16;0;669;0.03
18;0;673;0.03
20;0;678;0.03
22;0;681;0.04
24;0;683;0.07
26;15;684;0.12
28;60;686;0.20
30;135;688;0.31
32;262;688;0.44
34;420;688;0.60
36;525;687;0.78
38;607;686;0.96
40;652;686;1.08
42;742;687;1.15
44;832;689;1.17
46;870;692;1.18
48;870;695;1.19
50;870;698;1.20
52;877;701;1.22
54;885;704;1.23
56;885;707;1.24
58;885;709;1.25
60;892;711;1.26
62;892;714;1.27
64;900;717;1.28
66;907;720;1.29
68;915;724;1.31
70;892;728;1.32
72;930;733;1.33
74;937;738;1.35
76;967;743;1.36
78;982;749;1.37
80;1027;754;1.38
82;1035;760;1.39
84;1050;765;1.40
86;1065;769;1.41
88;1095;774;1.42
90;1110;778;1.43
92;1117;783;1.44
94;1132;787;1.45
96;1155;792;1.46
98;1162;796;1.46
100;1170;800;1.47
102;1155;805;1.48
104;1170;809;1.48
106;1185;813;1.49
108;1192;817;1.49
110;1200;821;1.50
112;1230;825;1.50
114;1222;829;1.51
116;1215;833;1.51
118;1245;836;1.52
120;1252;840;1.53
122;1252;843;1.53
124;1245;847;1.54
126;1245;851;1.54
128;1237;855;1.55
130;1237;858;1.55
132;1252;862;1.56
134;1267;865;1.56
136;1275;869;1.57
138;1267;873;1.57
140;1267;876;1.58
142;1267;881;1.58
144;1267;884;1.58
146;1267;888;1.59
148;1267;892;1.59
150;1275;895;1.60
152;1275;898;1.60
154;1275;902;1.61
156;1267;905;1.61
158;1275;908;1.61
160;1282;911;1.62
162;1290;915;1.62
