<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2025-01-22-08:56:53</TimeStamp>
<UserName>Operator </UserName>
<PressTyp>MPX-50</PressTyp>
<Generator>MAG-Cabinet Serie v01</Generator>
<GenFreq>20</GenFreq>
<MaxForce>5200</MaxForce>
<MaxPower>7200</MaxPower>
<RunupPressure>1.00</RunupPressure>
<RunupDist>2.00</RunupDist>
<RunPress>1.00</RunPress>
<RunBackPress1>1.00</RunBackPress1>
<RunBackPress2>1.50</RunBackPress2>
<RunBackDist>2.00</RunBackDist>
<TrigValue>600.00</TrigValue>
<TrigModeUnit>N</TrigModeUnit>
<HoldPress>0.10</HoldPress>
<HoldTime>500</HoldTime>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>MPX-TC SN019096</PressNr>
<MaxLoss>1080</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.20</PressRiseTime>
<RunPressure>1.30</RunPressure>
<Amplitude>70</Amplitude>
<WeldMode>1800.00</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>5010</WeldNr>
<RecipeName>Q_SCON25 - 35AL Recommended Set</RecipeName>
<WeldTime>1.11</WeldTime>
<DistDiff>1.75</DistDiff>
<DistAbs>44.27</DistAbs>
<Energy>1802.8</Energy>
<MaxPower>1867</MaxPower>
<CycleTime>4.34</CycleTime>
<TrigForce>646</TrigForce>
<TrigDist>42.52</TrigDist>
<RunSpeed>92</RunSpeed>
<MaxForce>1147</MaxForce>
<LossPower>46</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
0;0;636;0.00
2;0;641;0.00
4;0;645;0.01
6;0;650;0.01
8;0;655;0.01
10;0;660;0.02
12;0;664;0.02
14;0;669;0.02
16;0;673;0.02
18;0;678;0.03
20;0;682;0.03
22;7;684;0.04
24;15;686;0.07
26;37;689;0.12
28;97;692;0.19
30;187;694;0.27
32;330;698;0.36
34;502;701;0.45
36;645;706;0.51
38;750;710;0.54
40;825;715;0.57
42;885;720;0.58
44;915;725;0.59
46;967;729;0.61
48;982;734;0.63
50;997;739;0.64
52;1012;743;0.65
54;1035;747;0.66
56;1042;751;0.67
58;1057;754;0.68
60;1065;757;0.68
62;1080;761;0.69
64;1087;763;0.70
66;1102;767;0.71
68;1110;771;0.72
70;1125;774;0.73
72;1132;779;0.73
74;1140;783;0.74
76;1147;787;0.75
78;1155;792;0.76
80;1170;797;0.77
82;1177;801;0.77
84;1185;805;0.78
86;1200;810;0.79
88;1222;815;0.80
90;1230;820;0.80
92;1237;825;0.81
94;1230;829;0.82
96;1245;834;0.82
98;1260;839;0.83
100;1260;844;0.83
102;1275;849;0.84
104;1275;853;0.85
106;1282;858;0.85
108;1297;862;0.86
110;1297;867;0.86
112;1297;871;0.87
114;1312;875;0.87
116;1297;879;0.88
118;1312;883;0.88
120;1312;887;0.89
122;1320;891;0.89
124;1320;894;0.90
126;1342;898;0.90
128;1335;902;0.91
130;1342;906;0.91
132;1327;910;0.92
134;1335;914;0.92
136;1350;918;0.92
138;1342;922;0.93
140;1342;925;0.93
142;1350;929;0.94
144;1350;933;0.94
146;1350;936;0.94
148;1357;939;0.95
150;1357;943;0.95
152;1357;946;0.96
154;1357;949;0.96
156;1357;952;0.96
158;1342;956;0.97
160;1357;959;0.97
162;1372;963;0.98
164;1380;966;0.98
166;1387;970;0.99
168;1387;973;0.99
170;1395;976;0.99
172;1395;980;1.00
174;1395;983;1.00
176;1402;986;1.00
178;1425;989;1.01
180;1417;992;1.01
182;1425;996;1.01
184;1425;998;1.02
186;1432;1002;1.02
188;1440;1005;1.03
190;1440;1008;1.03
192;1447;1010;1.03
194;1455;1013;1.04
196;1462;1016;1.04
198;1470;1019;1.04
200;1485;1022;1.05
202;1485;1025;1.05
204;1485;1028;1.05
206;1485;1031;1.06
208;1492;1034;1.06
210;1485;1036;1.06
212;1492;1039;1.07
214;1500;1042;1.07
216;1500;1044;1.07
218;1507;1047;1.08
220;1507;1049;1.08
222;1515;1051;1.08
224;1522;1054;1.09
226;1530;1056;1.09
228;1537;1059;1.09
230;1545;1061;1.10
232;1530;1063;1.10
234;1537;1066;1.10
236;1545;1068;1.10
238;1552;1070;1.11
240;1552;1072;1.11
242;1567;1075;1.11
244;1567;1077;1.12
246;1575;1079;1.12
248;1575;1081;1.12
250;1575;1083;1.13
252;1590;1085;1.13
254;1582;1087;1.13
256;1582;1088;1.13
258;1590;1090;1.14
260;1590;1092;1.14
262;1597;1094;1.14
264;1612;1096;1.15
266;1612;1097;1.15
268;1612;1099;1.15
270;1620;1100;1.15
272;1627;1101;1.16
274;1627;1103;1.16
276;1627;1104;1.16
278;1627;1106;1.16
280;1635;1107;1.17
282;1635;1109;1.17
284;1635;1110;1.17
286;1642;1111;1.18
288;1642;1113;1.18
290;1657;1115;1.18
292;1657;1116;1.18
294;1672;1118;1.19
296;1672;1119;1.19
298;1672;1120;1.19
300;1672;1122;1.19
302;1672;1123;1.20
306;1687;1125;1.20
310;1695;1128;1.21
314;1702;1130;1.21
318;1702;1132;1.22
322;1717;1134;1.22
326;1717;1136;1.23
330;1725;1137;1.23
334;1732;1139;1.24
338;1732;1140;1.24
342;1732;1142;1.25
346;1732;1143;1.25
350;1740;1144;1.26
354;1747;1144;1.26
358;1755;1145;1.26
362;1755;1146;1.27
366;1762;1146;1.27
370;1762;1146;1.28
374;1770;1147;1.28
378;1770;1147;1.28
382;1762;1147;1.29
386;1770;1147;1.29
390;1777;1146;1.30
394;1770;1146;1.30
398;1785;1146;1.30
402;1785;1145;1.31
406;1792;1145;1.31
410;1792;1145;1.31
414;1792;1145;1.32
418;1792;1144;1.32
422;1785;1144;1.32
426;1792;1143;1.33
430;1792;1143;1.33
434;1792;1142;1.33
438;1792;1142;1.34
442;1807;1141;1.34
446;1792;1141;1.34
450;1800;1140;1.35
454;1815;1140;1.35
458;1807;1139;1.35
462;1807;1139;1.36
466;1815;1139;1.36
470;1807;1138;1.36
474;1800;1137;1.37
478;1807;1137;1.37
482;1807;1137;1.37
486;1807;1136;1.38
490;1807;1135;1.38
494;1807;1135;1.38
498;1815;1134;1.38
502;1822;1134;1.39
506;1830;1134;1.39
510;1822;1133;1.39
514;1822;1132;1.40
518;1815;1132;1.40
522;1822;1132;1.40
526;1822;1131;1.41
530;1822;1131;1.41
534;1822;1130;1.41
538;1822;1130;1.41
542;1822;1130;1.42
546;1830;1129;1.42
550;1837;1129;1.42
554;1830;1129;1.43
558;1845;1129;1.43
562;1837;1129;1.43
566;1845;1128;1.44
570;1845;1128;1.44
574;1837;1127;1.44
578;1837;1127;1.44
582;1837;1127;1.45
586;1845;1127;1.45
590;1837;1126;1.45
594;1845;1126;1.46
598;1845;1126;1.46
602;1845;1126;1.46
606;1845;1125;1.47
610;1845;1125;1.47
614;1845;1125;1.47
618;1845;1124;1.47
622;1845;1124;1.48
626;1845;1124;1.48
630;1845;1124;1.48
634;1845;1123;1.49
638;1852;1123;1.49
642;1852;1123;1.49
646;1845;1123;1.49
650;1845;1122;1.50
654;1860;1122;1.50
658;1852;1122;1.50
662;1845;1122;1.51
666;1845;1121;1.51
670;1845;1121;1.51
674;1852;1121;1.51
678;1845;1121;1.52
682;1845;1121;1.52
686;1837;1121;1.52
690;1852;1121;1.52
694;1845;1120;1.53
698;1845;1120;1.53
702;1845;1120;1.53
706;1845;1120;1.54
710;1845;1120;1.54
714;1845;1120;1.54
718;1845;1120;1.54
722;1845;1120;1.55
726;1845;1120;1.55
730;1845;1119;1.55
734;1845;1120;1.56
738;1845;1120;1.56
742;1845;1119;1.56
746;1845;1119;1.56
750;1845;1119;1.57
754;1852;1119;1.57
758;1852;1118;1.57
762;1845;1118;1.57
766;1852;1118;1.58
770;1867;1118;1.58
774;1860;1118;1.58
778;1837;1118;1.58
782;1837;1118;1.59
786;1852;1118;1.59
790;1860;1117;1.59
794;1852;1118;1.59
798;1845;1118;1.60
802;1845;1118;1.60
812;1852;1117;1.60
822;1845;1117;1.61
832;1837;1116;1.62
842;1845;1117;1.62
852;1830;1116;1.63
862;1845;1116;1.63
872;1837;1116;1.64
882;1830;1116;1.65
892;1845;1116;1.65
902;1852;1117;1.66
912;1845;1116;1.66
922;1852;1116;1.67
932;1852;1117;1.67
942;1845;1116;1.68
952;1845;1116;1.68
962;1845;1116;1.69
972;1860;1116;1.69
982;1860;1116;1.70
992;1845;1116;1.70
1002;1845;1116;1.71
1012;1845;1116;1.71
1022;1837;1116;1.72
1032;1845;1117;1.72
1042;1845;1116;1.72
1052;1845;1116;1.73
1062;1845;1116;1.73
1072;1845;1116;1.74
1082;1845;1117;1.74
1092;1852;1116;1.75
1102;1845;1116;1.75
1112;1837;1117;1.75
1122;0;1117;1.76
