<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-11-29-14:56:22</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2351</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1859</WeldTime>
<DistDiff>2.67001</DistDiff>
<DistAbs>78.8</DistAbs>
<Energy>3270.95</Energy>
<MaxPower>1964.13</MaxPower>
<CycleTime>6060</CycleTime>
<TrigForce>504.654</TrigForce>
<TrigDist>76.13</TrigDist>
<RunSpeed>68.7094</RunSpeed>
<MaxForce>597.43</MaxForce>
<LossPower>240.524</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;504.654;0
3;0;502.701;0
4;0;504.654;0
5;0;506.607;0
6;0;508.56;0
7;0;504.654;0
8;0;486.831;0
9;0;433.607;0.0100021
10;21.0196;409.925;0.0400009
11;63.1352;384.045;0.0699997
12;95.1796;366.466;0.100006
13;147.061;350.597;0.139999
14;220.916;332.774;0.18
15;292.634;321.055;0.209999
16;356.723;303.232;0.25
17;411.046;314.951;0.290001
18;460.486;303.232;0.32
19;507.485;299.326;0.350006
20;569.132;319.102;0.389999
21;633.526;311.045;0.410004
22;690.291;319.102;0.440002
23;742.172;321.055;0.459999
24;798.936;338.633;0.490005
25;853.259;350.597;0.5
26;907.582;366.466;0.520004
27;983.879;350.597;0.530006
28;1045.83;380.139;0.540001
29;1100.15;386.242;0.550003
30;1146.85;384.045;0.560005
31;1176.45;397.961;0.560005
32;1196.29;413.831;0.57
33;1225.89;417.737;0.57
34;1272.89;407.971;0.580002
35;1304.93;401.868;0.580002
36;1334.54;394.055;0.590004
37;1354.37;439.467;0.590004
38;1354.37;419.691;0.600006
39;1359.26;405.774;0.610001
40;1403.81;439.467;0.610001
41;1445.62;417.737;0.620003
42;1475.23;425.55;0.630005
43;1505.13;417.737;0.630005
44;1517.34;439.467;0.639999
45;1517.34;425.55;0.650002
46;1534.74;445.326;0.650002
47;1586.62;401.868;0.660004
48;1625.99;427.503;0.670006
49;1655.59;439.467;0.68
50;1670.55;411.878;0.68
51;1665.36;429.456;0.690002
52;1653.15;431.654;0.700005
53;1665.36;443.373;0.709999
54;1697.71;419.691;0.720001
55;1717.24;433.607;0.730003
56;1732.19;419.691;0.730003
57;1729.75;465.102;0.740005
58;1709.91;441.42;0.75
59;1692.52;435.56;0.760002
60;1729.75;469.008;0.760002
61;1766.68;445.326;0.770004
62;1784.07;443.373;0.780006
63;1798.72;443.373;0.790001
64;1793.84;463.149;0.790001
65;1776.75;457.289;0.800003
66;1784.07;472.915;0.800003
67;1830.77;433.607;0.810005
68;1860.68;461.196;0.82
69;1875.32;469.008;0.82
70;1877.77;441.42;0.830002
71;1857.93;461.196;0.830002
72;1830.77;469.008;0.840004
73;1828.33;470.962;0.850006
74;1855.49;455.336;0.850006
75;1868;457.289;0.860001
76;1872.88;455.336;0.870003
77;1857.93;490.738;0.870003
78;1825.88;463.149;0.880005
79;1801.16;463.149;0.880005
