<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-01-25-14:23:26</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>3020</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1682</WeldTime>
<DistDiff>2.17</DistDiff>
<DistAbs>77.93</DistAbs>
<Energy>3270.61</Energy>
<MaxPower>2167.27</MaxPower>
<CycleTime>6060</CycleTime>
<TrigForce>506.607</TrigForce>
<TrigDist>75.76</TrigDist>
<RunSpeed>70.4744</RunSpeed>
<MaxForce>625.019</MaxForce>
<LossPower>319.071</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;504.654;0
3;0;508.56;0
4;0;506.607;0
5;0;506.607;0
6;0;508.56;0
7;0;506.607;0
8;0;490.738;0.00999451
9;0;427.503;0.0199966
10;0;403.821;0.0400009
11;0;382.092;0.0799942
12;41.3526;360.363;0.110001
13;107.883;346.69;0.150002
14;186.926;323.008;0.189995
15;258.644;321.055;0.229996
16;317.85;311.045;0.269997
17;381.939;312.998;0.32
18;424.055;293.222;0.360001
19;493.027;307.138;0.400002
20;557.421;321.055;0.439995
21;619.068;297.372;0.479996
22;675.832;319.102;0.509995
23;735.038;328.867;0.529999
24;801.874;346.69;0.559998
25;875.729;342.784;0.579994
26;937.681;346.69;0.589996
27;994.446;362.56;0.610001
28;1036.26;388.195;0.619995
29;1063.42;382.092;0.629997
30;1093.02;392.102;0.629997
31;1147.34;431.654;0.639999
32;1196.78;413.831;0.639999
33;1233.71;413.831;0.650002
34;1266.06;411.878;0.650002
35;1288.03;423.597;0.650002
36;1295.66;433.607;0.659996
37;1325.27;427.503;0.669998
38;1386.91;415.784;0.669998
39;1433.91;443.373;0.68
40;1468.4;433.607;0.68
41;1495.56;411.878;0.689995
42;1498;431.654;0.699997
43;1493.12;429.456;0.699997
44;1520.28;443.373;0.709999
45;1559.65;425.55;0.709999
46;1586.81;431.654;0.720001
47;1609.09;417.737;0.729996
48;1611.53;459.243;0.729996
49;1596.88;435.56;0.739998
50;1596.88;415.784;0.75
51;1648.76;479.019;0.75
52;1693.01;441.42;0.759995
53;1725.06;443.373;0.769997
54;1744.9;433.607;0.769997
55;1747.34;453.383;0.779999
56;1742.45;453.383;0.790001
57;1764.73;467.055;0.799995
58;1831.26;429.456;0.799995
59;1870.94;463.149;0.809998
60;1900.54;479.019;0.82
61;1910.31;425.55;0.82
62;1890.77;461.196;0.829994
63;1873.38;469.008;0.829994
64;1888.03;475.112;0.839996
65;1927.7;463.149;0.839996
66;1949.98;461.196;0.849998
67;1962.19;463.149;0.849998
68;1945.1;494.644;0.860001
69;1915.19;469.008;0.860001
70;1900.54;461.196;0.869995
71;1945.1;516.373;0.869995
72;1986.91;482.925;0.869995
73;2009.19;475.112;0.879997
74;2016.51;477.065;0.879997
75;1999.42;490.738;0.889999
76;1974.7;500.748;0.889999
77;1989.35;496.597;0.889999
78;2048.55;472.915;0.900002
79;2080.9;506.607;0.900002
